region_std,year,spi_grow_mean,spi_grow_min
Белгородская область,2021,0.5586884353371206,-0.12669345713429037
Белгородская область,2022,0.31648901779865724,0.05548690092688975
Белгородская область,2023,-1.3245975165749857,-1.7942393407306598
Брянская область,2007,0.012971473775283515,-1.1323942228184536
Брянская область,2008,0.7834366847835222,0.2939758152560457
Брянская область,2009,0.4345981287838862,-1.1148005605229439
Брянская область,2010,-0.4354832997516848,-0.7917946924375848
Брянская область,2011,1.092465496029619,-1.4260126332994099
Брянская область,2012,1.0636409935173796,-0.07101788282845396
Брянская область,2013,0.6791670472555985,0.0063078962271631055
Брянская область,2014,-0.613679226554595,-1.2877711740586115
Брянская область,2015,0.031256461997897333,-1.328380663482926
Брянская область,2016,0.6614867574659965,-0.04275808731240205
Брянская область,2017,-0.19773927999327182,-1.288536210560524
Брянская область,2018,0.07830420631172766,-1.0614720132390696
Брянская область,2019,-0.12718537305790822,-1.3166500602951652
Брянская область,2020,0.4788544701543966,-1.1204685985440226
Брянская область,2021,1.1142928627037414,-0.15247974524302943
Брянская область,2022,1.4679776461543892,0.8215584693525678
Брянская область,2023,-1.5470949896887258,-2.122709375737816
Владимирская область,2007,-0.2139981103319555,-1.1158273411736166
Владимирская область,2008,1.930989041563602,0.23041460406516504
Владимирская область,2009,-0.0027513001498801017,-1.0739651824527197
Владимирская область,2010,-0.47376831341539755,-1.3269494471079917
Владимирская область,2011,-0.3257567020075767,-1.0996482714405444
Владимирская область,2012,0.6242756189610362,-0.04320191832779361
Владимирская область,2013,0.8423340713671573,-0.29607554873078284
Владимирская область,2014,-0.19422478809118662,-1.7384314662424907
Владимирская область,2015,0.21327032308565896,-0.9774129344001707
Владимирская область,2016,0.565205188230574,-0.3513643303330722
Владимирская область,2017,0.9478844403810821,-0.16406127675489993
Владимирская область,2018,-0.6160218868946492,-1.2515306474386048
Владимирская область,2019,0.25486865558835176,-0.9530290881320289
Владимирская область,2020,0.530630867176802,-0.3403962654967944
Владимирская область,2021,0.2236685190451081,-0.3303548037055016
Владимирская область,2022,-0.49511814636234047,-1.384423170622106
Владимирская область,2023,-1.5412634995839636,-1.95528527520207
Волгоградская область,2007,0.009433640810266819,-0.5598380376193172
Волгоградская область,2008,0.4973464832267653,-0.28722973224385523
Волгоградская область,2009,-0.38067045521664805,-1.1134816048141307
Волгоградская область,2010,-0.6095433336402158,-2.180648279800444
Волгоградская область,2011,-0.2803886239084458,-0.5899175928675914
Волгоградская область,2012,-0.611911008779055,-1.2455117838402983
Волгоградская область,2013,0.38488032449858056,-0.3177144904305626
Волгоградская область,2014,-0.44923452365000993,-1.7293139284680812
Волгоградская область,2015,-0.5780198195828675,-1.6801081072437494
Волгоградская область,2016,1.3162034808199155,-0.372085390222136
Волгоградская область,2017,0.36306306945932665,-1.3305525037901174
Волгоградская область,2018,-0.20707828250431762,-1.8161927440221373
Волгоградская область,2019,0.0735170756608786,-0.6491056552723307
Волгоградская область,2020,-0.534063908944199,-2.0979376580021034
Волгоградская область,2021,0.9197878475826493,-0.4416315537518997
Волгоградская область,2022,-0.05117653930423686,-0.8314411160903236
Волгоградская область,2023,-1.3567941257814111,-1.8986390062138352
Вологодская область,2007,0.5768121084067149,-1.115446366570192
Вологодская область,2008,0.5535938792926789,-0.8373403116295172
Вологодская область,2009,0.32310610803571344,-1.1843595454016618
Вологодская область,2010,-0.09271114929314213,-0.8751344342709602
Вологодская область,2011,-0.27420788199719975,-1.5373314733541552
Вологодская область,2012,0.4058593796813405,-0.9423868888663277
Вологодская область,2013,-0.3338355585863257,-1.056074563876303
Вологодская область,2014,-0.2416084872542739,-1.3081562001413645
Вологодская область,2015,0.42972083442451003,-1.3039897362194826
Вологодская область,2016,0.15470751022178875,-1.3760050072163297
Вологодская область,2017,1.1602025130017157,-0.6192235702410179
Вологодская область,2018,0.11481915146808701,-1.1661433251008713
Вологодская область,2019,0.23242810042841897,-0.975918464885676
Вологодская область,2020,1.1570769437683188,-0.24408949183513348
Вологодская область,2021,-0.00461418256464589,-0.7112845621660943
Вологодская область,2022,0.08199809465909468,-1.2694131876201173
Вологодская область,2023,-1.3616922468279469,-1.9250285507776688
Воронежская область,2007,0.06754806428467992,-0.8211851905142831
Воронежская область,2008,0.2872759077455528,-0.27611811450398843
Воронежская область,2009,-0.6760694372909027,-1.3604384901242
Воронежская область,2010,-1.134311160909836,-2.0956659691455704
Воронежская область,2011,-0.0789149226565994,-1.0747783011735652
Воронежская область,2012,0.6976511507943627,0.3175548262721649
Воронежская область,2013,0.13565900219122415,-1.1353362211676867
Воронежская область,2014,-0.512245251313824,-1.8522330505762308
Воронежская область,2015,0.004375631033422718,-1.814614500064219
Воронежская область,2016,1.4419981667830557,-0.3382458714254084
Воронежская область,2017,0.25459689992145873,-0.23506097313322133
Воронежская область,2018,0.3437368245944045,-0.6654506354350826
Воронежская область,2019,0.46965476758345215,-0.3491464527279077
Воронежская область,2020,-0.5009469890901163,-2.0934407447599024
Воронежская область,2021,0.6071817117985238,0.07398128403845135
Воронежская область,2022,0.509430893812446,-0.13775481964158187
Воронежская область,2023,-1.4656353790864085,-2.327969681303697
Забайкальский край,2007,0.5494560851464776,-0.7229745805694315
Забайкальский край,2008,0.7213943114974751,-0.8573600938371051
Забайкальский край,2009,0.7227184648092425,-0.8690714311568803
Забайкальский край,2010,0.4138031098131602,-0.726234033225157
Забайкальский край,2011,0.4411231329606071,-0.8784865605124428
Забайкальский край,2012,1.1438839533414336,-0.7138409062564814
Забайкальский край,2013,0.7329378426908023,-0.7964317295353929
Забайкальский край,2014,0.3232163312737013,-0.9731878676006346
Забайкальский край,2015,0.23905685017287384,-0.7725482025011662
Забайкальский край,2016,0.5317205559091042,-0.5463541386805919
Забайкальский край,2017,0.4815807189902606,-0.7716868229503582
Забайкальский край,2018,0.8129239892490604,-0.8941748978582298
Забайкальский край,2019,0.20706343908977495,-0.9018174557119536
Забайкальский край,2020,0.7294159037709617,-0.8551033452522995
Забайкальский край,2021,1.0898101602588905,-0.58609502009157
Забайкальский край,2022,0.8099551706156626,-0.8308151126799267
Забайкальский край,2023,-0.36233213123749136,-0.9208259923003803
Ивановская область,2007,-0.32615685959262514,-1.1217557161336025
Ивановская область,2008,1.8440380668200944,0.18876511751424188
Ивановская область,2009,-0.38957476172596933,-1.0618929425102615
Ивановская область,2010,-0.3732044856773791,-1.4699156480993125
Ивановская область,2011,-0.2753153409664827,-1.1220802750767986
Ивановская область,2012,0.5843591492046989,-0.3482106925282221
Ивановская область,2013,0.46143867141256645,-0.4259837058632176
Ивановская область,2014,-0.24592824496412127,-1.7279462511979837
Ивановская область,2015,0.29724850717584894,-1.205657279410332
Ивановская область,2016,0.4913283497160175,-0.370780354552607
Ивановская область,2017,0.976489314908163,-0.01249058133348607
Ивановская область,2018,-0.31926688994029667,-1.245508056191517
Ивановская область,2019,0.1049083696196264,-1.2801776027031573
Ивановская область,2020,0.284602485245551,-0.212718806839757
Ивановская область,2021,0.05584984237822852,-0.49562621586716477
Ивановская область,2022,-0.7957270413410561,-1.4449933809757423
Ивановская область,2023,-1.6632438641549434,-2.0510082446793354
Иркутская область,2007,0.6471084021644473,-0.9397229382680078
Иркутская область,2008,1.0926698938690642,-0.8125161091803864
Иркутская область,2009,0.932647870266774,-0.9837317850924034
Иркутская область,2010,0.5858595695796884,-1.2344013611782398
Иркутская область,2011,0.44092441173406494,-0.9382584897206153
Иркутская область,2012,0.8020458299743106,-0.5894647599474717
Иркутская область,2013,0.6038320582720303,-0.8936924691100482
Иркутская область,2014,0.20662225656554067,-1.0745330093728382
Иркутская область,2015,0.5493823934225351,-0.5641929340599134
Иркутская область,2016,0.28503120315496977,-0.5680584965121162
Иркутская область,2017,0.3560855741088578,-0.9488995536092469
Иркутская область,2018,0.4100344616136107,-1.0656353969115095
Иркутская область,2019,0.2913564668942805,-0.8597058848480428
Иркутская область,2020,0.6019632135847884,-0.7986671571473941
Иркутская область,2021,0.12275702759870133,-0.7623354277397583
Иркутская область,2022,0.9890808809463166,-0.749944737023844
Иркутская область,2023,-0.6210296728006961,-1.367285480944946
Кабардино-Балкарская Республика,2007,0.5618264425829698,-0.4095388204359645
Кабардино-Балкарская Республика,2008,1.121383611877639,-0.28184878508565847
Кабардино-Балкарская Республика,2009,0.9934327371360845,-0.2100851692424008
Кабардино-Балкарская Республика,2010,0.9319170331469245,0.21281377797909062
Кабардино-Балкарская Республика,2011,1.0636799331050961,0.126142719750354
Кабардино-Балкарская Республика,2012,0.6202745826494103,-0.683559847879661
Кабардино-Балкарская Республика,2013,1.0745396725875314,-0.1159673879078198
Кабардино-Балкарская Республика,2014,1.0093195490550577,-0.3892728707319184
Кабардино-Балкарская Республика,2015,0.6878221611340275,-0.24190848649155264
Кабардино-Балкарская Республика,2016,1.3261321307634908,-0.05031674896223652
Кабардино-Балкарская Республика,2017,0.9487582626826505,-0.618136021915644
Кабардино-Балкарская Республика,2018,0.7476007551631287,-0.2634888467071844
Кабардино-Балкарская Республика,2019,0.4311241495052986,-0.4146594100487195
Кабардино-Балкарская Республика,2020,0.212799036663098,-0.553495100218203
Кабардино-Балкарская Республика,2021,0.7548099371106175,0.01368651186218041
Кабардино-Балкарская Республика,2022,0.2739708128403984,-0.6471451257182634
Кабардино-Балкарская Республика,2023,-0.7542483441330546,-1.110394210487002
Калининградская область,2007,1.0404555309282835,-1.2972565358435066
Калининградская область,2008,0.3253976754266536,-0.6071700153696463
Калининградская область,2009,0.05135482203995367,-0.980816876374055
Калининградская область,2010,0.6029905309724221,-1.0249049329535005
Калининградская область,2011,0.6905889954518893,-1.1841599744131772
Калининградская область,2012,0.7890015353714549,-0.8107546667211413
Калининградская область,2013,-0.172256431538674,-1.0301852952106967
Калининградская область,2014,-0.0238701420971229,-1.0331643550392318
Калининградская область,2015,-0.11274956769771667,-0.9224658703037213
Калининградская область,2016,0.6343466266151699,-0.6353706530334224
Калининградская область,2017,1.1788573317106845,-0.19137453794191597
Калининградская область,2018,-0.4010724845752805,-1.1923220292052987
Калининградская область,2019,-0.08549494631896078,-1.1894054640647271
Калининградская область,2020,0.2035597529587844,-0.6790373315786586
Калининградская область,2021,0.586577898916879,-1.285621761539615
Калининградская область,2022,0.18474048223695708,-0.867162639688447
Калининградская область,2023,-1.5397383479179332,-2.0081321562731635
Калужская область,2007,0.07327571819591971,-0.8910402738595085
Калужская область,2008,1.0353655274897908,-0.1604335930556746
Калужская область,2009,0.3327882170420396,-1.309817519299082
Калужская область,2010,-0.41698039097022876,-0.8998142247037676
Калужская область,2011,0.5622088305019727,-1.5760636979872924
Калужская область,2012,0.9591249955526348,-0.28999222097649535
Калужская область,2013,1.210611039648331,-0.35939875597234494
Калужская область,2014,-1.0151202801838988,-1.4800519796243268
Калужская область,2015,0.2864501095165594,-0.9792749885533356
Калужская область,2016,0.9516190475827674,-0.0152481839475535
Калужская область,2017,0.394334827978786,-1.0677739946198528
Калужская область,2018,-0.5814444467793022,-1.2633177799463065
Калужская область,2019,0.20461744582256705,-1.1772688871032242
Калужская область,2020,1.1808264429257382,-0.7808951750621269
Калужская область,2021,0.5972303002661482,-0.03065663684414294
Калужская область,2022,0.7299233905795962,-0.10404162633588596
Калужская область,2023,-1.328065614520315,-2.167302221147207
Камчатский край,2007,-0.22438954729575647,-0.9889194967689072
Камчатский край,2008,-0.6019971357188005,-1.923621596096731
Камчатский край,2009,-0.29869593697224134,-0.5796932951072484
Камчатский край,2010,-0.674499010484455,-1.4000039733798935
Камчатский край,2011,-0.010802026999071476,-0.7542418449306628
Камчатский край,2012,-0.31609337948058,-1.0435537644253323
Камчатский край,2013,0.11708655258788371,-0.6385760315535332
Камчатский край,2014,-0.43905176018856107,-1.0838957118867942
Камчатский край,2015,-0.6574353501231818,-1.3841682947720029
Камчатский край,2016,-0.8642424673941952,-1.7955023574483908
Камчатский край,2017,0.2225790489012072,-0.6673917206431704
Камчатский край,2018,-0.10391025933731524,-0.6641449865248996
Камчатский край,2019,-0.4035699903268248,-1.0239313818210027
Камчатский край,2020,-0.24726941934115174,-1.2356084322938332
Камчатский край,2021,0.022622418593430574,-0.2816275656278524
Камчатский край,2022,-0.09619778752117196,-1.1172732911892025
Камчатский край,2023,-1.6415600722616783,-2.0385999065614584
Карачаево-Черкесская Республика,2007,0.2720137329936702,-0.6313523834102018
Карачаево-Черкесская Республика,2008,1.217247762684347,0.0776223897678796
Карачаево-Черкесская Республика,2009,0.9170558937374552,-0.16990818105009955
Карачаево-Черкесская Республика,2010,0.7310529042346482,0.2695802054082165
Карачаево-Черкесская Республика,2011,0.9419434159249077,0.09291670289648504
Карачаево-Черкесская Республика,2012,0.689724718559554,-0.7298007146649877
Карачаево-Черкесская Республика,2013,0.7182580204485557,-0.07752133352606297
Карачаево-Черкесская Республика,2014,1.1967711220018025,-0.34800230291953765
Карачаево-Черкесская Республика,2015,0.8288666412750411,-0.49291708841035586
Карачаево-Черкесская Республика,2016,1.026986737912718,-0.3901840429321497
Карачаево-Черкесская Республика,2017,0.9520651683399745,-0.728162914604369
Карачаево-Черкесская Республика,2018,0.5183596698905961,-0.4357791768257238
Карачаево-Черкесская Республика,2019,0.6197653435060905,-0.5146190841360441
Карачаево-Черкесская Республика,2020,0.2756525335600836,-0.6528229243367122
Карачаево-Черкесская Республика,2021,1.348866000863916,0.4745909500700911
Карачаево-Черкесская Республика,2022,0.2666738467893462,-0.7604886317791181
Карачаево-Черкесская Республика,2023,-0.7919747829140431,-1.615358251403472
Кемеровская область - Кузбасс,2007,0.8546774032802086,-0.4915501597718448
Кемеровская область - Кузбасс,2008,0.45414449115140815,-0.44866561062706856
Кемеровская область - Кузбасс,2009,0.9381182409629706,-1.006040094033552
Кемеровская область - Кузбасс,2010,0.31070305375017826,-0.7612273010592313
Кемеровская область - Кузбасс,2011,-0.006854637368832868,-1.038758947139978
Кемеровская область - Кузбасс,2012,-0.5911417243054243,-1.5679194734174198
Кемеровская область - Кузбасс,2013,1.0021951872994543,-0.2734795623505795
Кемеровская область - Кузбасс,2014,0.38188376268492447,-1.0113973107502199
Кемеровская область - Кузбасс,2015,0.7319977670419687,-0.1253346262200565
Кемеровская область - Кузбасс,2016,0.11430120479579552,-0.5297802730684963
Кемеровская область - Кузбасс,2017,0.29672512461519124,-1.3740921864131121
Кемеровская область - Кузбасс,2018,0.19674506214234092,-1.2400160267859743
Кемеровская область - Кузбасс,2019,-0.3645054644118522,-1.6271846869696438
Кемеровская область - Кузбасс,2020,-0.15404878571860872,-0.9427679864085128
Кемеровская область - Кузбасс,2021,-0.23679777633272373,-0.6257011853314166
Кемеровская область - Кузбасс,2022,-0.18686339942111518,-1.3574344332824797
Кемеровская область - Кузбасс,2023,-1.5140237728367554,-2.0461880406580897
Кировская область,2007,1.083129015765688,-0.5253076446671524
Кировская область,2008,0.5330573948712106,-0.5243481062273523
Кировская область,2009,0.10334742511833354,-1.350214692817197
Кировская область,2010,-0.8432791725569267,-1.6645875848404195
Кировская область,2011,-0.10398560694215638,-1.2609939783503092
Кировская область,2012,0.8541185953216904,-0.9233752212938903
Кировская область,2013,-0.30470762635749177,-0.8845004567093725
Кировская область,2014,-0.18341187918319604,-1.0647866452124972
Кировская область,2015,0.6177355222508929,-0.8843184467674887
Кировская область,2016,-0.15649435310494353,-1.1992799398493714
Кировская область,2017,1.34595140335393,0.13300564047589689
Кировская область,2018,0.2587146210613748,-0.8745997201917932
Кировская область,2019,0.42163638318393676,-0.8783514819547643
Кировская область,2020,0.6752903358606804,0.3453430250265314
Кировская область,2021,-0.5102627352755512,-0.7872134235601475
Кировская область,2022,0.009730998182904313,-1.0309187107988411
Кировская область,2023,-1.6549787393532005,-2.0491733838504
Костромская область,2007,0.17525879595480243,-1.2425380685980256
Костромская область,2008,1.299247271336933,0.045697287367796886
Костромская область,2009,-0.014933893171961032,-1.0640169205733099
Костромская область,2010,-0.39257176644054015,-1.277408022317035
Костромская область,2011,-0.19675711479209856,-1.5566640380352257
Костромская область,2012,0.65955383417128,-0.7489462061774473
Костромская область,2013,-0.020021043763510177,-0.6974158714041875
Костромская область,2014,-0.36569865137526164,-1.4449692910384242
Костромская область,2015,0.6730150067299551,-1.267046875103819
Костромская область,2016,0.2183062402551598,-0.7812998440077891
Костромская область,2017,1.13169268978244,-0.35203129184438453
Костромская область,2018,0.1967072470792398,-0.9196281844805831
Костромская область,2019,0.05875608114693701,-1.4224908876475868
Костромская область,2020,0.7557721925141413,0.028024757812335505
Костромская область,2021,-0.5357195423909652,-0.8908316569487171
Костромская область,2022,-0.3615441328508262,-1.2729069791993093
Костромская область,2023,-1.5866512991855444,-1.9941233935656022
Краснодарский край,2007,-0.4674586493905719,-0.9621308901330949
Краснодарский край,2008,0.7266931553338244,-0.7689026444183976
Краснодарский край,2009,0.5651989060680862,0.019147069322751984
Краснодарский край,2010,0.06271259377007943,-1.110659612826908
Краснодарский край,2011,0.7904037604622864,-1.0558178539477592
Краснодарский край,2012,-0.14914032086185214,-0.889167759439671
Краснодарский край,2013,-0.13488846984692093,-0.5194288304437449
Краснодарский край,2014,0.5285385743664411,-0.5628913227263722
Краснодарский край,2015,0.17433271371285997,-1.9015806383892275
Краснодарский край,2016,0.6633160997400668,-0.436530819379267
Краснодарский край,2017,0.3286684783672315,-1.640693477244255
Краснодарский край,2018,-0.9772980132656183,-1.8546980654501026
Краснодарский край,2019,-0.27592968340575,-0.6397545039344633
Краснодарский край,2020,-0.7372112638089715,-1.614122993285928
Краснодарский край,2021,1.8956028654839228,1.3334595579420785
Краснодарский край,2022,-0.27143299248521724,-0.9138255092241107
Краснодарский край,2023,-1.0018970757915577,-2.3782974548573943
Красноярский край,2007,0.8891095361788836,-1.0083667583297153
Красноярский край,2008,0.6279433325070195,-0.7032181152798368
Красноярский край,2009,0.1795915327159691,-1.0857199192076064
Красноярский край,2010,0.7525083350081182,-1.420986424806318
Красноярский край,2011,0.7350628589555915,-0.8188832214061671
Красноярский край,2012,0.09871617358505269,-1.005947228791032
Красноярский край,2013,-0.01375506403795391,-1.130892220635314
Красноярский край,2014,0.8616259772590439,-0.6193300252047669
Красноярский край,2015,0.6789064317133366,-0.7222614612147618
Красноярский край,2016,-0.13313835866534446,-0.9022089597819484
Красноярский край,2017,0.6511480003503319,-0.6225057425097087
Красноярский край,2018,0.2944351188151995,-0.8379176066704344
Красноярский край,2019,0.41890222646344116,-0.701493299022647
Красноярский край,2020,0.5905095681270779,-0.4468747825740845
Красноярский край,2021,0.4507950858522933,-1.0401328059520338
Красноярский край,2022,0.35965939920282297,-1.0163969487394444
Красноярский край,2023,-0.8372657252847548,-1.5105345751626515
Курганская область,2007,1.1172131180252258,-0.4846657992988436
Курганская область,2008,0.7728331051389773,-0.7379623913950781
Курганская область,2009,0.3916759922555384,-0.7308391761449162
Курганская область,2010,-0.7209543733906206,-1.1108675543386533
Курганская область,2011,1.1597825201689453,-0.37996471736454235
Курганская область,2012,-0.12481027341309181,-0.7364452695563869
Курганская область,2013,0.9007326066275909,0.07708892056389344
Курганская область,2014,0.9788533298706753,-0.2505831737294824
Курганская область,2015,1.0328819215168725,-1.1324813862514833
Курганская область,2016,0.9978824768075247,-0.2700828948409393
Курганская область,2017,0.5407817513577643,-0.9083436801560196
Курганская область,2018,0.7282483830635247,-0.4531856158431775
Курганская область,2019,0.6533341912995815,-0.5976179085259271
Курганская область,2020,0.42122358966082096,-0.004796123870738294
Курганская область,2021,-0.580237813830431,-1.4347648384020861
Курганская область,2022,0.3257585794408393,-0.8649593944053412
Курганская область,2023,-1.2178644042411544,-1.8620282666678276
Курская область,2007,0.06012571206007724,-1.0348386023453535
Курская область,2008,0.3683722999778047,0.01945229512255501
Курская область,2009,-0.2867257178619167,-0.7232177337639075
Курская область,2010,-0.9896202105663311,-1.3641051324988251
Курская область,2011,0.3514117714141907,-1.373851123685621
Курская область,2012,0.20931357573558118,-0.7384649889656226
Курская область,2013,0.444426159522686,-0.4173251889921071
Курская область,2014,-0.5581204208737247,-1.651632563427278
Курская область,2015,0.5488841448229366,-0.24550001738636706
Курская область,2016,1.9710322046695719,1.0555712486399824
Курская область,2017,-0.3125957906305228,-1.2262787377767483
Курская область,2018,0.048901368546744726,-1.1394010285986484
Курская область,2019,0.2644371637220095,-0.7003072780496111
Курская область,2020,0.550634291968111,-0.8540542206175942
Курская область,2021,0.5232767799312241,0.022607822592723658
Курская область,2022,0.930316367547425,0.2700938332653742
Курская область,2023,-1.57531404780536,-1.8874617945859113
Ленинградская область,2007,0.23024234161028376,-1.381582441588415
Ленинградская область,2008,0.4706054808268754,-0.7968609583374895
Ленинградская область,2009,0.46111193577162535,-1.316935298673371
Ленинградская область,2010,-0.07413473619833659,-0.877756727151793
Ленинградская область,2011,0.23832376790331447,-1.6178077788877676
Ленинградская область,2012,0.3712306460527848,-0.9468049525916149
Ленинградская область,2013,-0.1284617883155353,-1.5661481321372883
Ленинградская область,2014,0.19466331891891628,-1.4439709795299365
Ленинградская область,2015,0.1394444623609856,-0.7947427477374427
Ленинградская область,2016,1.0147177092425004,-1.1761236635754821
Ленинградская область,2017,0.7578990648483565,-0.5497967804112379
Ленинградская область,2018,-0.19988760067398123,-0.9736638429016049
Ленинградская область,2019,-0.2842788141603993,-1.0925691930519132
Ленинградская область,2020,0.31826562286454757,-0.3284857919632635
Ленинградская область,2021,0.17847578013048604,-0.7581160933006694
Ленинградская область,2022,-0.18655462723329488,-1.4558871311840595
Ленинградская область,2023,-1.7208741823121023,-2.2548214137026665
Липецкая область,2007,0.01131960360907965,-0.8405437374427849
Липецкая область,2008,0.42922139575411883,-0.17218045549917255
Липецкая область,2009,-0.38541892925475957,-0.8487666731769868
Липецкая область,2010,-0.9342509333886605,-1.4981019931528499
Липецкая область,2011,0.009823428452966021,-1.134387247214934
Липецкая область,2012,0.9515394419090827,0.05407200487786637
Липецкая область,2013,0.5852666771671805,-0.38412231257648777
Липецкая область,2014,-0.8015511045443349,-2.3575581618629884
Липецкая область,2015,0.5452027799082603,-0.5367080026258502
Липецкая область,2016,1.7944273475227777,0.6227692054731898
Липецкая область,2017,-0.05344934344910224,-0.5800755334745523
Липецкая область,2018,-0.4119868896582544,-1.031949672962869
Липецкая область,2019,0.1228661261910502,-0.8874433313168364
Липецкая область,2020,0.14867315173710924,-1.659709889472197
Липецкая область,2021,0.1894087220634976,-0.30328183243544615
Липецкая область,2022,0.5489310439179721,-0.013226518591837303
Липецкая область,2023,-1.5288451742599738,-1.8109683186033816
Московская область,2007,-0.15000205419782864,-0.9737643489640703
Московская область,2008,1.4143738492625542,-0.13739281219180421
Московская область,2009,0.370151196659414,-1.2232081153744758
Московская область,2010,-0.44529142057467336,-1.0544944715205682
Московская область,2011,-0.03017739184792519,-1.170499361190004
Московская область,2012,0.8348625628261757,-0.13137946592530206
Московская область,2013,1.054075131158428,-0.3750682240795661
Московская область,2014,-0.888916169979521,-1.8436903691312843
Московская область,2015,0.3130970946617675,-1.0788974968213034
Московская область,2016,0.8395488320119515,-0.35612368009394874
