region,year,production,temp,rain
Томская область,2013,320100.0,0.45330048,25.981066
Томская область,2014,296500.0,-0.48226166,17.048468
Томская область,2015,300300.0,1.6346537,24.151012
Томская область,2016,303500.0,0.84439725,14.125366
Томская область,2017,362800.0,1.3255297,18.54943
Томская область,2018,335200.0,-0.9236679,21.867867
Томская область,2019,341300.0,1.1495844,18.512796
Томская область,2020,412700.0,3.116801,23.067804
Томская область,2021,403500.0,-0.094317116,17.761444
Томская область,2022,452700.0,0.87389374,16.051105
Томская область,2023,333700.0,1.8387705,10.9892435
Тульская область,2006,742750.0,4.928167,24.301779
Тульская область,2007,862220.0,6.4805093,21.877632
Тульская область,2008,1333100.0,6.9125876,22.790655
Тульская область,2009,1476454.8,5.842331,21.009409
Тульская область,2010,856100.0,6.338295,18.97636
Тульская область,2011,890500.0,5.8275833,18.200825
Тульская область,2012,1140900.0,5.552887,24.954132
Тульская область,2013,1199500.0,6.080742,25.293392
Тульская область,2014,1464500.0,6.511556,14.145714
Тульская область,2015,1465800.0,7.063853,21.02629
Тульская область,2016,1554800.0,5.9449844,28.762167
Тульская область,2017,1870800.0,6.039561,23.61841
Тульская область,2018,1732300.0,5.9923477,15.496421
Тульская область,2019,2023600.0,7.285652,19.74872
Тульская область,2020,2578800.0,7.630961,22.82692
Тульская область,2021,2205700.0,5.883873,24.015133
Тульская область,2022,2672500.0,6.161817,21.861229
Тульская область,2023,2588500.0,6.728907,14.696552
Тюменская область,2006,1352760.0,-0.5020091,23.832565
Тюменская область,2007,1271110.0,1.8190498,24.793625
Тюменская область,2008,1238360.0,2.1079,19.26113
Тюменская область,2009,1525090.6,-0.07043203,18.740059
Тюменская область,2010,1232000.0,-1.1099472,17.972282
Тюменская область,2011,1919500.0,0.9148229,18.89662
Тюменская область,2012,1268700.0,1.2927984,17.31021
Тюменская область,2013,1332500.0,1.0481898,18.484657
Тюменская область,2014,1481900.0,-0.36832938,23.834927
Тюменская область,2015,1337000.0,1.2637228,24.968266
Тюменская область,2016,1286400.0,1.1033491,17.735813
Тюменская область,2017,1585900.0,1.3636156,17.414755
Тюменская область,2018,1341200.0,0.085936226,19.7735
Тюменская область,2019,1481700.0,1.3154373,20.87019
Тюменская область,2020,1357100.0,3.564392,20.80714
Тюменская область,2021,1128900.0,0.8859889,17.371555
Тюменская область,2022,1901800.0,1.1917648,15.330494
Тюменская область,2023,1548200.0,2.5746105,10.498606
Удмуртская Республика,2006,567550.0,2.6968842,26.681576
Удмуртская Республика,2007,556410.0,3.3776448,27.282495
Удмуртская Республика,2008,646110.0,4.535797,23.964428
Удмуртская Республика,2009,654654.6000000001,2.9751434,20.255873
Удмуртская Республика,2010,312900.0,3.38517,17.618246
Удмуртская Республика,2011,640800.0,2.6644986,24.900871
Удмуртская Республика,2012,482200.0,3.4550679,23.42736
Удмуртская Республика,2013,306100.0,4.015312,22.970398
Удмуртская Республика,2014,609800.0,2.6648762,22.545715
Удмуртская Республика,2015,529900.0,3.6315613,27.68878
Удмуртская Республика,2016,542400.0,4.0006485,21.273407
Удмуртская Республика,2017,703100.0,3.0929463,24.723406
Удмуртская Республика,2018,629800.0,2.6616185,21.186317
Удмуртская Республика,2019,625900.0,3.4436924,26.366266
Удмуртская Республика,2020,647700.0,4.7115273,22.165867
Удмуртская Республика,2021,484700.0,3.731041,18.671837
Удмуртская Республика,2022,889100.0,3.7067387,20.584497
Удмуртская Республика,2023,591600.0,4.612371,9.5328245
Ульяновская область,2006,724430.0000000001,4.4115653,22.52574
Ульяновская область,2007,763410.0,5.417521,20.704859
Ульяновская область,2008,1128670.0,6.3535056,18.67517
Ульяновская область,2009,1144326.6,5.247767,14.324704
Ульяновская область,2010,272900.0,5.8441544,15.728116
Ульяновская область,2011,1297700.0,4.0801873,23.815746
Ульяновская область,2012,651100.0,5.2314353,21.15228
Ульяновская область,2013,903400.0,5.9036584,23.424706
Ульяновская область,2014,1064300.0,5.1062827,17.180813
Ульяновская область,2015,859600.0,6.04953,18.409431
Ульяновская область,2016,1187100.0,5.851397,21.087017
Ульяновская область,2017,1549400.0,5.1421,22.372469
Ульяновская область,2018,1167600.0,4.8574195,14.494839
Ульяновская область,2019,1176400.0,6.091316,16.291866
Ульяновская область,2020,2015800.0,6.434672,17.7746
Ульяновская область,2021,1169900.0,5.8161645,16.050089
Ульяновская область,2022,2113700.0,5.94795,18.225079
Ульяновская область,2023,1861900.0,6.3307953,8.494389
Хабаровский край,2006,17860.0,-1.9059817,21.245365
Хабаровский край,2007,22730.0,-0.17541759,21.914087
Хабаровский край,2008,26620.0,-0.01107661,19.1419
Хабаровский край,2009,17064.500000000004,-1.1672745,27.779715
Хабаровский край,2010,5600.0,-1.1861191,27.359463
Хабаровский край,2011,10400.0,-0.5855026,23.127916
Хабаровский край,2012,13700.0,-1.0184008,20.868383
Хабаровский край,2013,9600.0,-1.4036344,26.585129
Хабаровский край,2014,19300.0,-1.0480169,19.382957
Хабаровский край,2015,15000.0,-0.4687004,27.48788
Хабаровский край,2016,11900.0,-1.7552122,20.21202
Хабаровский край,2017,16800.0,-0.6070862,23.230127
Хабаровский край,2018,19100.0,-1.1412786,23.198183
Хабаровский край,2019,9300.0,-0.98062134,24.244482
Хабаровский край,2020,16700.0,-0.901591,21.094585
Хабаровский край,2021,16400.0,-0.56095,25.934858
Хабаровский край,2022,16400.0,-0.2686844,23.067057
Хабаровский край,2023,14600.0,-0.48610052,9.307161
Челябинская область,2006,2114650.0,3.2460377,19.304184
Челябинская область,2007,1880100.0,4.060262,14.905271
Челябинская область,2008,1688020.0,4.855784,14.513799
Челябинская область,2009,1453455.6,3.6909637,13.958397
Челябинская область,2010,691800.0,3.4802208,11.951141
Челябинская область,2011,2218900.0,2.5150833,17.570341
Челябинская область,2012,688700.0,4.3079324,11.943885
Челябинская область,2013,1031400.0,4.3051887,18.565569
Челябинская область,2014,1139500.0,3.3085938,17.173733
Челябинская область,2015,1697900.0,4.0531106,16.011387
Челябинская область,2016,1947700.0,3.6193008,14.888432
Челябинская область,2017,2307300.0,3.91863,11.535826
Челябинская область,2018,1850300.0,2.6739895,12.986633
Челябинская область,2019,1777600.0,3.86866,15.075329
Челябинская область,2020,1008100.0,5.7929077,15.947903
Челябинская область,2021,1085400.0,4.2694526,10.959917
Челябинская область,2022,2201700.0,3.648796,11.29036
Челябинская область,2023,2089500.0,5.104233,9.047379
Чеченская Республика,2006,129040.0,12.013127,19.668829
Чеченская Республика,2007,131520.0,12.903687,16.071238
Чеченская Республика,2008,182340.0,12.311839,17.62227
Чеченская Республика,2009,172124.9,12.204799,24.171726
Чеченская Республика,2010,125500.0,13.427162,17.990948
Чеченская Республика,2011,185000.0,11.291287,19.491331
Чеченская Республика,2012,91900.0,12.549957,18.247925
Чеченская Республика,2013,193900.0,12.348808,21.302378
Чеченская Республика,2014,159500.0,12.521484,18.481035
Чеченская Республика,2015,217800.0,12.815155,17.416431
Чеченская Республика,2016,306500.0,12.249835,22.27122
Чеченская Республика,2017,424100.0,12.9157,15.596128
Чеченская Республика,2018,268400.0,13.245929,17.162437
Чеченская Республика,2019,177700.0,13.153491,15.69945
Чеченская Республика,2020,461200.0,13.312114,14.70671
Чеченская Республика,2021,498900.0,12.845299,15.687325
Чеченская Республика,2022,517000.0,13.256055,12.483958
Чеченская Республика,2023,520100.0,13.588771,7.6933265
Чувашская Республика,2006,426030.00000000006,4.199,23.380634
Чувашская Республика,2007,371260.0,5.2943115,23.280495
Чувашская Республика,2008,522770.0,6.241201,22.247948
Чувашская Республика,2009,573014.7,5.2257943,14.679031
Чувашская Республика,2010,127700.0,5.6250787,16.330853
Чувашская Республика,2011,555400.0,4.0871863,25.555948
Чувашская Республика,2012,411900.0,4.863108,24.250156
Чувашская Республика,2013,396200.0,5.642428,25.647839
Чувашская Республика,2014,554200.0,4.8885093,18.335838
Чувашская Республика,2015,555800.0,5.835663,19.563622
Чувашская Республика,2016,609200.0,5.63753,21.252539
Чувашская Республика,2017,698700.0,4.811371,24.605955
Чувашская Республика,2018,632700.0,4.479815,15.8213625
Чувашская Республика,2019,724900.0,5.6188226,17.421762
Чувашская Республика,2020,940500.0,6.1434937,20.316818
Чувашская Республика,2021,555500.0,5.369062,18.280056
Чувашская Республика,2022,1008500.0,5.3429694,19.361238
Чувашская Республика,2023,968600.0,6.1052094,8.436846
Ярославская область,2006,81260.0,4.3384857,25.108297
Ярославская область,2007,91030.0,5.438029,22.7364
Ярославская область,2008,102820.0,5.9453025,23.92415
Ярославская область,2009,102787.6,4.8813934,25.346012
Ярославская область,2010,51000.0,4.6509576,25.208086
Ярославская область,2011,78600.0,5.03787,21.350863
Ярославская область,2012,78600.0,4.084137,27.71768
Ярославская область,2013,60600.0,5.2916794,23.286259
Ярославская область,2014,97100.0,5.6308594,17.465313
Ярославская область,2015,93900.0,5.8073425,21.385319
Ярославская область,2016,85000.0,5.2936172,24.824518
Ярославская область,2017,79800.0,4.6816506,25.249271
Ярославская область,2018,78300.0,4.944496,22.095728
Ярославская область,2019,93400.0,5.9233475,26.857409
Ярославская область,2020,84800.0,6.584574,24.85505
Ярославская область,2021,51600.0,4.8475776,26.365858
Ярославская область,2022,108000.0,5.272982,16.257406
Ярославская область,2023,136600.0,5.4841156,13.658684
