region,region_std,year,production,area_total,temp_annual_mean,prec_annual_sum,temp_grow_mean,prec_grow_sum,prec_winter_sum,temp_annual_lag1,prec_annual_lag1,temp_grow_lag1,prec_grow_lag1,ln_production,ln_area,temp_grow_sq,prec_grow_sq,agro_zone,spi_grow_mean,spi_grow_min
Краснодарский край,Краснодарский край,2021,14798700.0,2587.705,11.602333113333332,29941.555035852147,18.929714666666666,17164.086598044185,9406.38655902423,12.680828558333332,15918.507939304944,19.57136433333333,8212.391227894523,16.510049897038535,7.858526661488467,358.33409736141505,294605868.74516,black_soil,1.8956028654839228,1.3334595579420785
Краснодарский край,Краснодарский край,2022,15461300.0,2440.07944,11.995883733333336,19025.85616864145,19.23866175,9598.555567718242,11358.747635897183,11.602333113333332,29941.555035852147,18.929714666666666,17164.086598044185,16.553850685557308,7.799785875134317,370.1261059309131,92132268.98657486,black_soil,-0.2714329924852172,-0.9138255092241108
Краснодарский край,Краснодарский край,2023,13986900.0,2518.27761,12.692075663750002,15468.559044847772,19.277289,6807.960977179391,4320.46674449579,11.995883733333336,19025.85616864145,19.23866175,9598.555567718242,16.453631735239924,7.831330458725756,371.613871189521,46348332.66679737,black_soil,-1.0018970757915575,-2.3782974548573943
Красноярский край,Красноярский край,2007,1811080.0,921.197,-7.830450383333333,18709.87996937793,4.350409283333334,12403.47965020569,2175.535913290573,,,,,14.409433910379118,6.82567391131943,18.92606093251285,153846307.4330667,other,0.8891095361788836,-1.0083667583297151
Красноярский край,Красноярский край,2008,2154570.0,970.764,-8.3298598275,17483.81926980465,3.2885921783333334,10818.938884239536,4798.206637192024,-7.830450383333333,18709.87996937793,4.350409283333334,12403.47965020569,14.58310172564716,6.878083390346567,10.81483851539518,117049438.58091022,other,0.6279433325070195,-0.7032181152798368
Красноярский край,Красноярский край,2009,2377862.7,1015.491,-9.501614783333332,14406.376034405694,4.181826216666667,9903.210340090283,3942.690624252765,-8.3298598275,17483.81926980465,3.2885921783333334,10818.938884239536,14.681712616971367,6.923127518351919,17.487670506400647,98073575.0400711,other,0.1795915327159691,-1.0857199192076064
Красноярский край,Красноярский край,2010,2070900.0,978.234,-9.889521258333334,17119.427667666303,3.1400208666666667,12024.014460761317,3152.050022289701,-9.501614783333332,14406.376034405694,4.181826216666667,9903.210340090283,14.543493853359676,6.885748905219479,9.859731043102084,144576923.75259724,other,0.7525083350081182,-1.420986424806318
Красноярский край,Красноярский край,2011,2359200.0,999.228,-6.70020425,17090.91232296249,5.4230125,11125.9789184221,4015.92346152496,-9.889521258333334,17119.427667666303,3.1400208666666667,12024.014460761317,14.673833136483204,6.906982980836681,29.409064575156247,123787406.89317302,other,0.7350628589555915,-0.8188832214061671
Красноярский край,Красноярский край,2012,1786800.0,1003.544,-7.981727566666667,13779.174152418616,5.0885232,9355.89708279269,3863.780517834196,-6.70020425,17090.91232296249,5.4230125,11125.9789184221,14.3959368684601,6.911293013812282,25.89306835693824,87532810.22380877,other,0.0987161735850526,-1.005947228791032
Красноярский край,Красноярский край,2013,2214500.0,1035.856,-8.3590567525,15169.67529473214,4.660111561666667,9129.593817802375,3136.5137259743583,-7.981727566666667,13779.174152418616,5.0885232,9355.89708279269,14.61053720234539,6.942983417019573,21.716639767179338,83349483.27805535,other,-0.0137550640379539,-1.130892220635314
Красноярский край,Красноярский край,2014,2208200.0,1042.36,-8.888212591666667,17444.053400980913,4.031979816666667,12114.50808836846,4528.210652898724,-8.3590567525,15169.67529473214,4.660111561666667,9129.593817802375,14.607688261987173,6.949242652088955,16.25686124200737,146761306.2231448,other,0.8616259772590439,-0.6193300252047669
Красноярский край,Красноярский край,2015,2253900.0,1045.923,-7.498440666666667,17128.205987723195,4.65505325,11265.54461555921,4837.558715238438,-8.888212591666667,17444.053400980913,4.031979816666667,12114.50808836846,14.62817260702536,6.952655028148511,21.66952076033556,126912495.48515512,other,0.6789064317133365,-0.7222614612147618
Красноярский край,Красноярский край,2016,2353500.0,1056.135,-7.353435791666667,13010.448059409842,5.1666718000000005,8311.99989402037,4055.775160388818,-7.498440666666667,17128.205987723195,4.65505325,11265.54461555921,14.671414139823334,6.962371297004345,26.69449748891525,69089342.23819463,other,-0.1331383586653444,-0.9022089597819484
Красноярский край,Красноярский край,2017,1921700.0,1048.303,-7.618269858333334,17265.840731925615,3.342691383333334,11137.723316146114,4114.57090544365,-7.353435791666667,13010.448059409842,5.1666718000000005,8311.99989402037,14.468720768920518,6.954927945230641,11.173585684210916,124048880.66702478,other,0.6511480003503318,-0.6225057425097087
Красноярский край,Красноярский край,2018,1890000.0,951.228,-8.084299983333333,16170.693332527448,4.2313936666666665,10116.427072484574,4214.688244233158,-7.618269858333334,17265.840731925615,3.342691383333334,11137.723316146114,14.452087387035824,6.857753781444588,17.904692362306776,102342096.7128988,other,0.2944351188151995,-0.8379176066704344
Красноярский край,Красноярский край,2019,2182300.0,914.522,-7.019077966666667,16349.500251616806,5.068317316666667,10439.408085898438,4419.941581571287,-8.084299983333333,16170.693332527448,4.2313936666666665,10116.427072484574,14.595889924467093,6.818401524403232,25.6878404224232,108981241.1839217,other,0.4189022264634411,-0.701493299022647
Красноярский край,Красноярский край,2020,2668300.0,932.996,-4.805699733333333,17781.048217567553,7.364333866666667,10161.635901945028,5137.125680515201,-7.019077966666667,16349.500251616806,5.068317316666667,10439.408085898438,14.796952123474432,6.838400913592708,54.23341329973362,103258844.20369814,other,0.5905095681270779,-0.4468747825740845
Красноярский край,Красноярский край,2021,2627100.0,930.28,-8.837068853333333,16259.196601405592,4.967240343333334,10368.5379182685,4425.731674357841,-4.805699733333333,17781.048217567553,7.364333866666667,10161.635901945028,14.781391134178426,6.835485616102055,24.67347662843825,107506578.56257166,other,0.4507950858522931,-1.0401328059520338
Красноярский край,Красноярский край,2022,2871500.0,955.24056,-7.022141633333334,13867.356733547238,4.554488399999999,9815.355847228062,4137.15773165114,-8.837068853333333,16259.196601405592,4.967240343333334,10368.5379182685,14.870345099286489,6.861963204048397,20.743364585734557,96341210.40771411,other,0.3596593992028229,-1.0163969487394444
Красноярский край,Красноярский край,2023,2461200.0,938.05358,-7.701135183333332,9119.239945016798,4.344872033333334,5754.751267204856,2324.3427348938603,-7.022141633333334,13867.356733547238,4.554488399999999,9815.355847228062,14.716159593848472,6.843807068910033,18.87791298604214,33117162.147395898,other,-0.8372657252847548,-1.5105345751626515
Курганская область,Курганская область,2007,1556500.0,1026.896,3.793213508333333,15521.276955606676,14.368348833333334,11010.719433374308,2460.450025034192,,,,,14.2579502688638,6.934295938978043,206.44944819635137,121235942.44048664,other,1.1172131180252258,-0.4846657992988436
Курганская область,Курганская область,2008,1595270.0,1091.016,4.449421845833334,15265.215911790428,13.978676,10823.754127492746,3817.034785971088,3.793213508333333,15521.276955606676,14.368348833333334,11010.719433374308,14.282553558871872,6.99486465117008,195.403382712976,117153653.41241626,other,0.7728331051389773,-0.7379623913950781
Курганская область,Курганская область,2009,1672822.4999999998,1186.786,2.800484733333333,13822.321309392932,13.634046483333334,9035.11405306693,3292.873476686761,4.449421845833334,15265.215911790428,13.978676,10823.754127492746,14.330022877508256,7.07900409191972,185.88722350969405,81633285.95192754,other,0.3916759922555384,-0.7308391761449162
Курганская область,Курганская область,2010,866100.0,1109.918,2.5187013416666666,10750.611502717333,15.354880916666666,5206.505851449045,3716.0205488276665,2.800484733333333,13822.321309392932,13.634046483333334,9035.11405306693,13.671755654319137,7.0120414177036965,235.77236796501413,27107703.181173146,other,-0.7209543733906206,-1.1108675543386533
Курганская область,Курганская область,2011,2401500.0,1136.007,2.2696451166666667,15666.6821027921,14.110197666666666,11100.71757860724,5266.790559041518,2.5187013416666666,10750.611502717333,15.354880916666666,5206.505851449045,14.691604100087016,7.035274761233943,199.09767819240545,123225930.7599998,other,1.1597825201689451,-0.3799647173645423
Курганская область,Курганская область,2012,933200.0,1145.16,3.4768761083333337,12803.454167213382,16.3137775,7095.9501369541895,3013.666030720242,2.2696451166666667,15666.6821027921,14.110197666666666,11100.71757860724,13.74637481912941,7.0432996442171625,266.13933631950624,50352508.34614018,other,-0.1248102734130918,-0.7364452695563869
Курганская область,Курганская область,2013,1344200.0,1146.669,3.639817483333333,16203.007252666328,13.815527949999998,10109.716447505616,5799.633120243743,3.4768761083333337,12803.454167213382,16.3137775,7095.9501369541895,14.111309598518002,7.044616496580985,190.86881253723115,102206366.64896557,other,0.9007326066275908,0.0770889205638934
Курганская область,Курганская область,2014,1267200.0,1134.638,2.3885368691666677,16676.17896813533,13.269055583333332,9869.145851500512,4596.576500733847,3.639817483333333,16203.007252666328,13.815527949999998,10109.716447505616,14.052320300042298,7.034068936311175,176.06783607358952,97400039.83818978,other,0.9788533298706752,-0.2505831737294824
