region_match,year,ln_yield,temp_grow_mean,prec_grow_sum,spi_grow_mean,spei_grow_mean,ln_subsidy_main,ln_subsidy_per_area,ln_yield_lag1,temp_grow_sq,spi_sq,spei_sq,temp_x_subsidy,spi_x_subsidy,spei_x_subsidy,agro_zone,W_ln_yield,W_temp_grow_mean,W_prec_grow_sum,W_spi_grow_mean,W_spei_grow_mean,W_ln_subsidy_main,W_ln_subsidy_per_area,W_ln_yield_lag1,W_temp_grow_sq,W_spi_sq,W_spei_sq,W_temp_x_subsidy,W_spi_x_subsidy,W_spei_x_subsidy
Astrakhan',2018,7.71788073435959,21.77020583333333,2397.861447351929,-0.3759487351497719,-0.6386506113060633,24.306784788069187,21.550198423306917,8.086867854223845,473.9418620257008,0.1413374514607133,0.4078746033216083,529.1637079828017,-9.138104996632327,-15.523542963785308,volga_dry,7.47401195064615,20.77739508333333,4029.533817435517,-0.23415378478003093,-0.8420160282045734,25.488389637964623,18.878334827175422,7.834416447093634,432.95292390727855,0.055561077750295146,0.7162152054409137,530.451055683288,-5.989217275130874,-21.52760089665218
Bashkortostan,2018,7.466218865547435,13.285549133333332,9597.24703993094,0.1095409584639146,0.9569964192065292,26.2039047628384,18.73655769620885,7.6583794641051135,176.50581577421408,0.011999221581193,0.915842146374119,348.1332642118769,2.870400843218455,25.077043027265265,black_soil,7.342952456951383,13.144630310555558,9751.844284554214,0.15740569333798896,0.9056681435481129,26.083595116491853,19.49713076901659,7.563099005308068,176.2918043680311,0.1542058333930009,1.1916362608030087,342.8497919063351,4.118131066781933,23.62507397898539
Belgorod,2018,8.430451235599191,17.723917833333335,8884.649537029,0.6787590132973845,-0.038070726791639,24.46093545608692,17.856285918500827,8.47139098320043,314.1372633627514,0.460713798132439,0.0014493802384436,433.5436101501547,16.603080414504568,-0.9312455908166016,black_soil,8.267979698314154,17.550658616666666,8159.026216944278,0.1963190965705746,-0.6188933945925016,25.138537343381024,18.055577080189092,8.373073122174947,308.14477236947596,0.06027317421399445,0.6117506425416017,441.0871070294244,4.887864619557678,-15.711557534238692
Bryansk,2018,8.417745454893089,16.610276333333335,9920.774899244792,0.0783042063117276,-1.2568944971189489,24.5299283277834,18.60453948267034,8.378550483194841,275.9012798696935,0.0061315487261096,1.5797837768878953,407.44888796134353,1.9207965685906423,-30.83153192991317,other,8.00464178543871,16.08178135,9282.403775909359,-0.2378979433796889,-1.4215130304694752,25.55339037056954,20.216633593190096,7.974344253602917,259.2779811536243,0.12442819448417562,2.1045678231568807,410.84040410747673,-6.037703802467234,-36.28035250958344
Buryat,2018,7.068380577694331,8.7288985,15686.440276604975,0.7519376153258027,0.2460625014206835,25.810862178401017,21.694821358097155,6.3013869983678825,76.19366902330225,0.5654101773418548,0.0605467546054038,225.30039615275132,19.40815815592981,6.351085311441867,other,7.260658316735699,9.590803631666665,13957.208521449938,0.7008739730077668,0.48852002112019466,25.714125983169534,21.19022633046546,7.089584669946634,92.89493133790894,0.534260496407919,0.3861443486895844,246.29005598382548,18.12703873019177,12.712105691390237
Chechnya,2018,7.353972525630274,18.256201166666667,18626.49329168516,0.7673282269615095,-0.0356686096128713,26.38622631908236,21.239965160632966,7.844406327232688,333.2888810378014,0.5887926078918938,0.0012722497117154,481.71225571036206,20.24689625762658,-0.9411600057322194,other,7.883027098265349,18.352823066666666,12760.324947909885,0.38204365173014654,-0.5204207873142204,25.025453449350465,19.508936998071384,7.73703101419685,340.92057055668835,0.4178423248755926,0.8231390996692562,457.5705663640561,10.021865545822727,-12.33293719759408
Chelyabinsk,2018,7.192350010988627,13.079575666666663,9182.057069704118,0.5034556629225961,1.7103569735201392,26.1393662429375,18.90085790785632,7.403011240557848,171.07529962005873,0.2534676045288307,2.92532097686897,341.8918186532133,13.160011960214629,44.70764733700507,other,7.257526722138323,13.487459362500001,8933.89219424426,0.23899633378457247,1.215765041298422,25.85628406289011,18.836326504365235,7.56333315595243,185.31693001881527,0.26415921263625136,2.1269233684554725,348.6459776080569,6.138794211365642,31.32955445582741
Dagestan,2018,7.828513555461204,17.1264092,12682.80677251107,0.7438591821215059,0.0885932060573186,26.22859737497633,21.2646414742943,7.897950259481356,293.31389208584466,0.5533264828264757,0.0078487561595145,449.20169138589057,19.510382991544173,2.3236755318357263,other,7.691038563843374,20.452670722222223,9116.550155600831,0.05025921312152726,-0.8431384445893871,25.472848001834695,19.314562262483353,7.9910723279621205,420.80368121603726,0.26109552497527466,1.1050939859763051,520.2724305987718,1.646876840387419,-20.842170559237303
Ingush,2018,7.627172938232639,16.726919499999997,20021.547614536787,0.7575930736101171,-0.0831202465558136,25.079974670405235,21.30627164747627,6.981801584747753,279.7898359594802,0.5739472651820242,0.0069089753874992,419.51071737390737,19.000415096616184,-2.084653678217644,other,7.353972525630274,18.256201166666667,18626.49329168516,0.7673282269615095,-0.0356686096128713,26.38622631908236,21.239965160632966,7.844406327232688,333.2888810378014,0.5887926078918938,0.0012722497117154,481.71225571036206,20.24689625762658,-0.9411600057322194
Irkutsk,2018,7.592794356649065,9.881666616666664,11276.89242892605,0.4100344616136107,0.3092583428948878,25.04075396296272,18.959947007830205,7.621091118199726,97.64733512294444,0.1681282597107635,0.0956407226500919,247.4443824919722,10.267572069602307,7.744062075424446,risky_farming,7.152493303667063,7.533729711333334,12915.36842793562,0.60732939215329,0.38775923030781617,25.50550086728716,21.360774219148684,6.743442809058428,61.79608619164043,0.43507457172253694,0.31495020274477337,193.71077617038654,15.643194375468275,9.75931673833578
Ivanovo,2018,7.514611904672465,14.856254333333332,10092.55917413352,-0.3192668899402968,-1.1181820021381443,24.99993195712913,20.87234606112723,7.604919806209704,220.70829281668543,0.1019313470121495,1.250330989905669,371.4053474711381,-7.981650524671655,-27.95447396914003,other,7.435066133330772,14.43594442222222,11506.022217818547,-0.0777397705379412,-0.7428202935161828,25.39397235848882,21.523481970911064,7.442427336617753,209.2035375733746,0.15093605912173097,1.008669452050965,366.285949955764,-1.7767269983650245,-18.63166504513274
Kabardin-Balkar,2018,8.593184930294303,13.822983833333334,22138.645484530112,0.7476007551631287,-0.3044215494093887,26.240718735579797,20.897858306281083,8.612914515079893,191.0748820565947,0.5589068891204804,0.0926724797448129,362.7250308569666,19.617581142742715,-7.988240255101176,other,8.255880733896634,16.66174158333333,14273.064205006249,0.08151918467470637,-1.2528780284524397,25.050262968411594,18.808628160249253,8.390336138294877,298.25610630574704,0.19747498699368282,1.6682097545429666,411.55421416723493,2.6023138683316187,-30.982410053158496
Kalmyk,2018,7.525748364797642,21.8966705,3146.536718435528,-0.2612292870557443,-0.9270114027111238,26.264529383751896,20.74782375437351,7.797469458292235,479.4641789855702,0.0682407404156524,0.8593501407564453,575.1057457535833,-6.861064285772154,-24.34751822557937,volga_dry,7.841407592963626,20.086970073333333,5994.09528771377,-0.15153689408733875,-0.9293086810495657,24.986328609679198,18.707088539284776,8.094303435053321,406.1620009415112,0.23619751212771475,1.3172069876192773,500.7956631708028,-3.5572378847743984,-23.01757010808152
Kaluga,2018,7.817121244164186,15.7054785,8491.756483062318,-0.5814444467793022,-1.8002403041242383,25.189173956704444,20.84417444286764,7.776366921602638,246.66205491396224,0.3380776446904888,3.24086515259333,395.6080300097816,-14.646105316083622,-45.34656618445595,other,8.031531891821407,15.9130766125,9261.803932815852,-0.3677512100008538,-1.582353067139031,25.565588522072684,20.08105199600503,8.012616950836223,253.46684646561175,0.26973420337231485,2.621654788638581,406.60070980071805,-9.567041500770742,-40.58477512125752
Karachay-Cherkess,2018,8.318366666691063,12.118342666666663,22969.507953330696,0.5183596698905961,-0.9390207354607129,26.33273763415335,21.661358448054923,8.449331078228315,146.85422898675375,0.2686967473690878,0.8817599416251779,319.10913800209954,13.649829187355408,-24.72698665991667,other,8.450763767597973,18.604765694444446,11489.401910870178,-0.19500618621455765,-1.569227488227203,24.309665833955197,17.326928265076454,8.533406461420185,357.5992810913925,0.5467571741572277,3.5310698305490544,447.71786516026197,-3.742590033704963,-36.746877174880005
Khabarovsk,2018,7.549174704572378,8.754678783333333,15417.29489345557,0.3000293149481572,0.7633721349258336,23.901319711794358,21.59305080233201,7.58425606842734,76.6444005993468,0.0900175898282605,0.582737016381225,209.2483765745128,7.171096579486546,18.245601455937365,risky_farming,7.516010771622096,10.253369498333333,14971.897487905153,0.4294369639750719,0.3801614648448602,24.65420832360389,20.59915614957542,7.3084759239108905,115.64234099789283,0.21288386825442845,0.2794114410340076,248.66946420980184,10.432166306447636,8.90578916823885
Khakass,2018,7.094181731757448,10.07648698,14960.716520201298,0.5303021249990129,0.9746168549921456,26.37575502037296,21.96202382898372,6.995949423786015,101.53558985810952,0.2812203437784686,0.9498780140347808,265.7749520504577,13.98711893575716,25.706255405999183,other,7.254731472513043,6.267490049999999,12567.900515036501,0.5870492934879146,0.8412495396287112,24.781325092842486,20.01221148545421,7.203329745089132,43.42712000907208,0.4302499282040538,0.7404267865038914,158.5197986201543,15.008186116386767,21.131866786302204
Kirov,2018,7.553406365402917,12.297537516666669,12237.45525101534,0.2587146210613748,0.6694984223769713,25.318385694111303,19.618400419703487,7.4952111149432765,151.22942897382418,0.0669332551509307,0.4482281375652535,311.3537979347704,6.550236560737739,16.950619279339197,risky_farming,7.456699286082918,13.095692505,11414.390595194871,0.06630235132194807,0.2479946278186852,25.831256619447654,20.578312865370155,7.421319007831328,172.87462742393694,0.04421374008975588,0.3511866942595144,338.45873478191163,1.6659322284988254,6.583312834815998
Kostroma,2018,7.18031872168786,13.40040125,12708.502825608117,0.1967072470792397,0.0272203257254057,25.348238651289503,21.89752121316396,7.051253760842007,179.57075366100156,0.038693741053493,0.0007409461325971,339.67656890803823,4.986182243402738,0.6899873126534202,other,7.473902648606292,13.580247083333333,12387.817120271975,0.06009055269768773,-0.3971982321093184,25.315805428706206,20.748358626749276,7.4104876795821975,185.50992243373295,0.054169877721346904,0.5893833408788448,343.95225462676996,1.5709865706471855,-10.035058469781333
Krasnodar,2018,8.565711571397415,20.78617275,6752.93979139862,-0.9772980132656184,-2.8365255938280542,22.920490463615963,15.127028616504695,8.655963670819224,432.0649775928426,0.9551114067329248,8.045877444441595,476.42927429144896,-22.400149793165436,-65.01455782313852,black_soil,8.19716349255669,18.27183483333333,10860.296388794257,-0.25839691566442535,-1.6617102410115463,25.552018651782383,19.14308586515138,8.356948819426677,347.08804714648454,0.27834335183838416,3.0220240246388674,464.7221984337744,-6.495414463637955,-42.484410239604706
Krasnoyarsk,2018,7.594333605591236,4.2313936666666665,10116.427072484574,0.2944351188151995,0.6603462544778523,23.208172563734408,16.35041878228982,7.513792823689877,17.904692362306776,0.0866920391917206,0.4360571758029285,98.20291440109288,6.833301046286794,15.325429825737672,other,7.229007162947326,8.951941793666666,12356.478116503913,0.5450775547108747,0.7308872622859659,26.04676336960123,21.94194692600034,7.0674908596415165,83.20942105272547,0.3362148554748757,0.8546807544540619,232.79360311836086,14.226595470105389,19.095850036282865
Kurgan,2018,7.372186098596347,12.996679433333334,9522.292659555407,0.7282483830635247,2.2809457468862977,25.43279604539388,18.484281813878592,7.529369213874996,168.91367629282968,0.5303457074346382,5.202713500238691,330.54189729533203,18.5213925968425,58.01082797116783,other,7.453509397609612,11.95847601111111,10767.870556483049,0.5875445825386643,1.7594139125764778,26.07339654968585,19.57014384043184,7.6199869528068405,143.6437344741458,0.35172347232540024,3.135273081592148,311.8386986019675,15.318476711364033,45.87935408393375
Kursk,2018,8.448864024900844,17.205471,8179.56379208125,0.0489013685467447,-1.0971418746437944,25.459464286393537,18.5830675882833,8.500826400988151,296.02823233184097,0.0023913438457445,1.2037202930968995,438.04207445507967,1.2450026460716148,-27.93264437460054,black_soil,8.301714732866836,17.334517808333334,8498.727076233678,0.1722032886363156,-0.7173210088745594,24.842005482296084,18.230720091258476,8.34795352001929,300.74614365845997,0.1886833871727689,0.9141087480462429,430.5995421554626,4.1311012499068,-17.974326159211806
Leningrad,2018,8.048307185647763,13.903633,12996.07849597613,-0.1998876006739812,-1.6457030302652087,25.535450195050537,21.886013478735528,8.012245235579007,193.31101059868897,0.0399550529032009,2.7083384638240906,355.03552800176107,-5.104219871618597,-42.023767765180985,risky_farming,7.445099200463293,14.279188738888887,12598.128437131814,-0.15115807396691958,-1.319421827281021,25.45411222495941,22.029020807952612,7.3844154356968135,204.9893968637919,0.09357338843332222,2.2159592186894512,363.97400411651853,-3.952006993791727,-33.89145756170419
Lipetsk,2018,8.271566869247607,17.108030833333334,7050.995226853608,-0.4119868896582543,-1.4336738970464409,25.559547744945508,18.93396839176785,8.296552770320146,292.6847189942841,0.1697331972502826,2.0554208430723286,437.2735309065832,-10.530198576511747,-36.6440564222406,black_soil,8.128780136417621,16.934418126666667,7533.9000753828595,-0.32016500564734907,-1.238342104149096,25.664317175614745,18.91563308595223,8.243820685528405,287.14681784664225,0.33347738766874624,2.0377433072091606,434.3481314834398,-8.415362018012813,-32.0580630616071
Mariy-El,2018,7.527242114548157,14.202253783333331,9309.74085177516,-0.2364947941101251,-0.1349983048475333,26.299214942456363,21.491112075770207,7.435538088058984,201.704012526206,0.0559297876411904,0.0182245423117075,373.50812491519736,-6.219627423074144,-3.550349436052528,other,7.681614184056447,13.385831316666668,10336.879095560278,0.04017525986757346,0.44130258467809386,25.831026199561343,19.329785687421108,7.778915427449357,180.36486343337248,0.04937350389642175,0.2468213115866586,346.32766292743554,0.9257360616303556,11.282316197174435
Mordovia,2018,7.802596070798618,15.734011666666667,7395.787047019543,-0.5785532124782855,-1.2076129059461758,26.310514497728683,20.231531410593323,7.999149743616559,247.5591231268028,0.3347238196689441,1.4583289306077671,413.9699420632656,-15.222032684617432,-31.77291686954112,other,7.764290597304029,16.053433794444445,7132.541261780504,-0.5275457047244488,-1.0459552278349027,25.96410646058267,19.517169606756504,8.044699134852667,257.8177065862033,0.316349576642895,1.4344048880849394,416.7977592016588,-13.697975836139584,-27.13426467040397
Moskva,2018,7.898821789104367,15.593651333333334,9173.484420175762,-0.4559770751320913,-1.55868399495198,25.650519523147093,20.729976711410806,7.965602556946603,243.1619619055685,0.2079150930460168,2.429495796119464,399.98525796281535,-11.696048867783215,-39.981054242932665,other,7.685865638133728,15.464181304761905,9699.354419019703,-0.4239431395483384,-1.516654468592913,25.59879903533918,20.7215670150277,7.739177959278572,239.6410636171595,0.3221195777700213,2.5159592031834825,395.8728452971386,-10.82577942543666,-38.79236438428288
Novgorod,2018,7.553675623056841,14.65979325,13260.981572314557,-0.0538663698435734,-1.2668048789146789,25.71369842625576,23.420456848264863,7.515165547904749,214.90953813274555,0.0029015858001246,1.6047946012420342,376.95750262175983,-1.385103589474804,-32.5742386213215,risky_farming,7.486343313180324,14.192716804166665,12535.43036212227,-0.16665635407014295,-1.3809813759148315,25.33454277050855,21.380294169595892,7.476902581168773,202.2874837181427,0.08057001610229685,2.2899563139604338,359.8749899812652,-4.3159324785377216,-35.243951997680796
Novosibirsk,2018,7.483069363452413,12.066841383333331,12499.827148087992,1.229958420669809,2.63417059695448,25.73390113744267,18.487291461437756,7.470984215082778,145.6086609705259,1.5127977165765711,6.93885473385952,310.5269031999019,31.65162840068199,67.78748572118492,other,7.310447136287412,10.864379272777779,13151.576225265566,0.9080657190597579,2.076444611254713,25.28879772138879,19.412497491786066,7.35181004305617,122.38616381631203,0.9053021694759408,4.7235595733377425,272.65255693292977,22.941138953248185,52.42672874792123
Omsk,2018,7.40120594128984,11.800969066666667,12955.24157009923,1.2862532651875624,2.940087881313164,25.77312185042672,18.19713625361719,7.390013500226264,139.26287091242355,1.6544474622056655,8.644116749844528,304.1478137083165,33.15076213418828,75.7752432160471,other,7.571326705343137,11.422845597777776,12116.77900414024,0.844699773727307,2.0436164060203836,25.958147926298295,19.675728971434236,7.596265648057836,130.8066418890855,0.7890422553179748,4.401535285839546,296.4477137202698,21.884067767905428,52.9849109408156
Orenburg,2018,6.622075849742743,16.3930951,4998.818321439397,-0.4445421401357969,0.081589242409861,25.792170043694945,17.88892771402036,7.353271298918423,268.73356695764403,0.1976177143565144,0.006656804477015,422.8134963616624,-11.465706469970542,2.1043636139713837,volga_dry,7.42025287658491,14.95366013,7582.638669551794,-0.13749985133520037,0.40139296019549636,26.011469527550574,18.649621904959567,7.753558875671562,226.73137108806267,0.19270077803463476,0.8536638993123049,388.6388004224309,-3.48295966200905,10.591320990455667
Penza,2018,7.796183473994157,15.925123233333332,7524.092674316383,-0.337668078998673,-0.7550638318231078,25.84722982070681,19.271377433719717,8.097400458566575,253.60954999685308,0.114019731574654,0.5701213901273944,411.6203201350442,-8.727784440995284,-19.516308390435384,black_soil,7.729219581458074,16.518768113333334,6835.360358595477,-0.5069523614092133,-0.9970818801519892,26.072400549313315,19.364394761744414,8.024293059986613,273.41732445186034,0.2865027208496868,1.257822570636835,430.61351099605537,-13.215465106036174,-25.990559099628978
Perm',2018,7.3569890341936,10.88804173,13121.433692063096,0.2571975720464325,1.0218543372803084,25.86492939744907,20.39742215174849,7.253144735967629,118.54945271422136,0.0661505910665798,1.0441862866185785,281.6184306229292,6.652397042176298,26.43019028823229,risky_farming,7.524025768755925,12.404007725,11151.788993739934,0.29373568651155485,1.008399100670663,25.97093219170197,19.77734100031199,7.615034398874363,154.40686344284495,0.11377945362407282,1.123077323796199,322.2401350066881,7.620371427426107,26.230472956574594
Primor'ye,2018,8.161819209573336,13.475825066666667,21603.2277554722,0.6675997799394092,0.7406601877374756,23.43131610844862,18.84415715526238,8.088730055616535,181.5978612274017,0.4456894661751476,0.5485775136993125,315.7563169592224,15.642741477691033,17.35464298781969,other,7.549174704572378,8.754678783333333,15417.29489345557,0.3000293149481572,0.7633721349258336,23.901319711794358,21.59305080233201,7.58425606842734,76.6444005993468,0.0900175898282605,0.582737016381225,209.2483765745128,7.171096579486546,18.245601455937365
Pskov,2018,7.422649904381707,15.326870283333331,10778.283405425407,-0.5144270035252724,-2.1886724602949474,25.88232113836784,22.542821871175896,7.506957406559657,234.9129526821264,0.2646351419559906,4.790287138453539,396.6949787193401,-13.314564907489382,-56.647923484055454,risky_farming,7.616341746174049,14.6468205125,12511.297583576814,-0.12550867149336725,-1.3666066730715034,25.603691032069527,21.8744216748687,7.607633637903026,214.78611919043897,0.020044666406440877,1.8976637065094657,375.0910151691485,-3.222481212278752,-35.00293987948685
Rostov,2018,8.044973337400465,20.674975166666663,4400.656845588536,-0.5631953343629268,-1.7727300248568945,25.91622269050329,17.755859026401748,8.283994427304929,427.4545981422833,0.3171889846481689,3.142571741029126,535.8172605399586,-14.59589570360207,-45.94246609433271,black_soil,7.958845129103877,20.28838993,5705.4233049517525,-0.29143801175449185,-1.2455875772445153,24.49653368851671,17.273536543078805,8.180291521345936,413.57802428785027,0.2621283586868075,2.3905496829540964,497.0925631188329,-6.858611840215124,-29.75961275134401
Ryazan',2018,7.934054132438771,16.498518583333333,7028.964996953154,-0.7957690366335464,-1.8600641228012695,25.93275199077144,19.575620548762966,8.158251451222265,272.2011154445953,0.6332483596646825,3.459838540932457,427.85199063671706,-20.63648106895287,-48.23658158353716,other,7.942759254867398,16.14631572857143,7687.18177428598,-0.5139859039866145,-1.3810363198226003,25.733523179702217,19.764609292275946,8.076963295140176,261.0489105663395,0.30278100527488594,2.0911189657579596,415.56634895083994,-13.225742685652243,-35.49225263137622
Sakha,2018,6.910571741491712,5.817612111666667,8179.241655164783,0.2976867692157576,-0.1239143248251513,26.40684560775448,24.147898971790266,6.254371331594205,33.84461068181069,0.0886174125661157,0.0153547598968731,153.6247848385842,7.86096855415175,-3.2721864442469086,risky_farming,7.497199056947421,8.984313645666667,13503.839325156003,0.42808944547921535,0.4781728319213913,24.40437117153908,19.32911134181465,7.411252523998133,87.15377808080183,0.22200560540987463,0.28134657811077796,220.8224133838931,10.599046303472411,11.480791114024555
Samara,2018,7.398326902088645,16.262670566666667,5335.52024990023,-0.6964051828109828,-0.4256834405106396,25.40539707095952,18.38356963311535,7.812395730498714,264.47445395992634,0.4849801786459984,0.1812063915249753,413.1596031803729,-17.692450191587174,-10.814656832704976,volga_dry,7.307269659880436,16.0675649875,6410.438355933764,-0.3744582084821135,-0.16896340942725435,26.053296793745535,18.705140709856124,7.7814311842209305,259.49432684023,0.15311380961575366,0.1314653798663605,418.43594481539213,-9.737032347583074,-4.389742250638754
Saratov,2018,7.234546601589862,17.666380166666666,5362.06604811847,-0.4257265939253019,-0.4478118982177634,25.96501285600605,18.185953332478583,7.831388203240697,312.10098819319336,0.1812431327752388,0.2005354961853965,458.7077881465904,-11.053996484414132,-11.627441694296705,volga_dry,7.571551176644398,16.975683564285717,6471.347786397863,-0.29666711769489984,-0.49524915313683643,25.532625804281075,18.41566796711641,7.930346667013434,289.8208496636046,0.1772789051977026,0.3601793905285178,432.8656798610779,-7.662485723742185,-12.67723017450582
Smolensk,2018,7.747940087251105,15.33439455,11175.891052584508,-0.1811507519065092,-1.3671569126403933,26.011532868610644,21.222658748419345,7.645839438217961,235.1436562150697,0.0328155949162936,1.869118023780412,398.8711078575689,-4.712008737389696,-35.56184696969384,other,7.734356496256768,15.585147540000001,10195.30768426807,-0.3081348565348687,-1.5982506253911697,25.28120511687279,20.73801402643595,7.776952339642826,243.28370423732045,0.16425317208495005,2.689767120249111,393.84741536975696,-7.884903034679498,-40.531796400621666
Stavropol',2018,8.193394801102205,21.2051405,5576.620456681803,-0.3553213005411834,-1.5667353214441664,23.767788302669835,15.955897872443582,8.33134119836144,449.6579836247403,0.1262532266182779,2.454659567460755,503.9992903323704,-8.44520145069217,-37.23783344640032,volga_dry,8.03292442166748,17.81167932619048,12959.655265354248,0.1393464570646359,-0.9609692442602469,25.75564608595186,19.813504969506177,8.220289962348378,329.07366269824155,0.47289483700066914,1.8616218219240552,457.15719950575857,4.166797113818459,-23.80532193313785
Sverdlovsk,2018,7.569626074666765,11.274513783333331,11617.210756051298,0.5627381337466476,1.5435287566910003,25.996265399633234,20.23553879335314,7.712312646911189,127.1146610505733,0.3166742071726598,2.3824810227320654,293.09525256335627,14.629089875372154,40.125983210905154,other,7.397259223299891,12.354236909333332,10585.47486098946,0.45897650548864344,1.5989018968823139,25.945110891021134,19.218630877955665,7.517708325091414,153.55709743062584,0.2693983459771904,2.8372160310551533,320.5428870745369,11.87410614819144,41.406028065512295
Tambov,2018,8.11226691698395,16.958270583333334,7545.41758681424,-0.2855129654678056,-0.9471827449144048,26.041385831790627,19.12435767910037,8.254230407084378,287.5829411775487,0.0815176534502203,0.8971551522635867,441.6168673004885,-7.435153293725839,-24.66595131353054,black_soil,7.864689289799572,17.01877981,7020.921517609784,-0.3254827549242742,-0.9274517328859582,25.624430562559667,18.6990012557648,8.125782545342286,290.17153700720735,0.24327988516942045,1.2611394524607762,435.9171538857408,-8.483546795566062,-23.90297175687734
Tatarstan,2018,7.809822002709978,14.474125116666665,8436.302940105215,-0.1783641013262279,0.2131067469792164,26.343666705011387,19.041170955138732,8.062619739955437,209.5002978929208,0.0318137526419128,0.0454144856080637,381.3015279201007,-4.698764437477028,5.614013115009671,black_soil,7.3766794360308054,14.41945659047619,8496.941536585031,-0.17349107189978008,0.21260534488042973,25.928083284936463,19.477420781226794,7.603925080118794,210.43818292596353,0.15410741809381193,0.369881534851628,373.7524969648349,-4.46500717839574,5.5550517033382505
Tomsk,2018,7.632358645403554,10.680356826666667,12346.166020639004,0.6077009495653626,1.472322613588377,26.055984634965405,20.96586063277889,7.573175758139248,114.07002194492529,0.3693004441026433,2.167733878483709,278.2872133715746,15.834246604528976,38.36281539737086,risky_farming,7.519290254376733,9.905135675,11768.95990859138,0.87677168890483,2.064740185065948,25.199938389522654,18.152220329357707,7.5298568774876005,108.87936674926539,0.9347414558121668,5.029261476170596,253.3516639746611,22.450504969915592,52.923147616715184
Tula,2018,8.061620236037069,16.113984233333333,6777.065359258343,-0.9121812192765424,-2.1466768638448017,26.070373368749596,19.767033041519632,8.060475324985488,259.66048787211525,0.8320745768008395,4.608221557766553,420.0975854211442,-23.780904966500703,-55.964667342490415,other,7.980391008738732,16.226419812499998,7936.3002817612105,-0.5612943620507985,-1.6631655797309821,25.58299830389212,20.020935023702314,8.049193425022914,263.6774628146025,0.3372435736628677,2.796405083179395,415.1797023789743,-14.377208457332866,-42.552064608291595
Tuva,2018,6.915129339434852,8.303586433333333,15019.373957588426,0.8796634681606296,1.02215282477957,26.35447762195057,23.6740041886186,6.892866666488386,68.94954765583738,0.7738078172163869,1.0447963972048542,218.83668283921568,23.183071186486742,26.93830374686674,other,7.33742256792302,8.229611440833333,13010.119074554224,0.49667733018840643,0.5475709884463923,25.108885931367777,19.741802744300227,7.1080550910108755,73.32032159166575,0.2753627050057019,0.3855306667733013,209.1806612740685,12.624037551894018,13.781708154650792
Tver',2018,7.11544408874049,14.68946125,12612.239213432062,-0.0671299635494052,-1.1867618704657332,25.154082638361157,20.96855762405506,7.257284329910389,215.7802718152516,0.0045064320061444,1.4084037371913258,369.4999221955039,-1.6885926506319104,-29.851906161751103,other,7.575113288023968,14.680317650000001,11934.98241773988,-0.1507511201229622,-1.253571265913017,25.70049600332763,21.73643370090622,7.529230791134132,216.37167947998876,0.09268038740678883,1.892111632606651,377.59312004377597,-3.898727642602407,-32.316907084554664
Tyumen',2018,7.598552107173446,11.521338583333334,11504.343843693729,0.6964399509467492,2.0243560075182945,26.084558006486823,19.57403482008606,7.7446369709514835,132.74124275180534,0.4850286052747103,4.098017245175409,300.52902458933306,18.16632829850532,52.80443170389103,other,7.493844189989126,11.6881297775,11610.227751586233,0.7962351828907743,2.0592212496197098,25.81454198260481,19.470704373406953,7.551217779787924,137.34030755018796,0.7176919552289016,4.599261287824748,301.51804423464483,20.533872802732976,53.06871744887274
Udmurt,2018,7.506851769406581,12.758430466666669,11155.242927962156,0.2439490327742823,0.8635728044081509,26.36517291022495,20.51886709198247,7.594234369537873,162.77754797276822,0.0595111305915078,0.7457579885133584,336.3782253167487,6.431758430376085,22.76824630878877,other,7.546609066963483,12.736313374166667,10848.109730778648,0.11177226256137351,0.7153639814607564,25.932721639852538,19.44838780569989,7.617338763742864,163.9462488387951,0.044224205110154076,0.6134177640415037,330.6017551724193,2.8435675021638662,18.517966427461605
Ul'yanovsk,2018,7.562634185479163,15.736659566666669,6844.566114071977,-0.4491999985411272,-0.5227377288803313,26.11233757026976,19.704510837786827,7.878445494769165,247.6424543171616,0.2017806386893486,0.2732547331949668,410.9209668332151,-11.729661998470595,-13.649904037239365,black_soil,7.608295010236253,16.01246215,6810.753791891968,-0.4433434339078942,-0.524613065903694,25.974364190082497,19.02272055300914,7.960590775175596,257.44888263393926,0.22935612306134964,0.4911213388107194,415.7518362890748,-11.479005647818209,-13.623462134393701
Vladimir,2018,7.656259427906007,15.591138216666666,8343.43010556397,-0.6160218868946492,-1.6183600002312903,24.655091470847207,20.29402037781992,7.865331804461479,243.0835908912038,0.379482965133244,2.619089090348622,384.40093886653824,-15.188075969431468,-39.90081383846277,other,7.704027019153514,15.3161795125,9940.285578386498,-0.3462294183760871,-1.2935628314835146,25.690447606094356,20.88921191076258,7.784867564732086,235.2569095836919,0.24443156772532615,1.8864609116573163,393.50573454084656,-8.860616932618521,-33.21406960129968
Volgograd,2018,7.422275536494658,19.658119666666668,4912.530916435506,-0.2070782825043176,-0.757020653698023,24.71224989217735,17.008845899977338,7.871363435895034,386.4416688289869,0.0428814150849379,0.573080270125382,485.7963656129928,-5.117370264489593,-18.707683567724995,volga_dry,7.722048881975005,19.980815579999998,4689.121940260355,-0.2564726251798681,-0.7853697703266107,25.454032023739785,19.15358422173113,8.04900795728469,402.6445879507717,0.16523306277640357,0.9260225946557761,508.5853284053407,-6.62366697547539,-20.186287934374185
