model,variable,coefficient,std_error,pvalue,significance
FE_baseline,const,12.969514364145878,1.3506496630754612,0.0,***
FE_baseline,temp_grow_mean,-0.2583330836562596,0.0566130008049391,6.549669668176605e-06,***
FE_baseline,prec_grow_sum,-0.0003401097941991218,0.00021838712211522628,0.12010298895891802,
FE_baseline,spi_grow_mean,0.2537541328053951,0.04216996761578831,3.741139398272253e-09,***
FE_baseline,spei_grow_mean,-0.17820494006541232,0.04161018336161538,2.2696006550582126e-05,***
FE_baseline,ln_subsidy_main,-0.34901450562386427,0.06789479085280772,4.1332161182516813e-07,***
FE_baseline,ln_subsidy_per_area,0.3259410912322517,0.06850107289434916,2.6552070353513813e-06,***
FE_baseline,ln_yield_lag1,0.11174708807409299,0.08019388943524129,0.16418538329858245,
