region_match,year,ln_yield,temp_grow_mean,prec_grow_sum,spi_grow_mean,spei_grow_mean,ln_subsidy_main,ln_subsidy_per_area,ln_area,ln_yield_lag1,temp_grow_sq,spi_sq,spei_sq,temp_x_subsidy,spi_x_subsidy,spei_x_subsidy,agro_zone,W_ln_yield,W_temp_grow_mean,W_prec_grow_sum,W_spi_grow_mean,W_spei_grow_mean,W_ln_subsidy_main,W_ln_subsidy_per_area,W_ln_area,W_ln_yield_lag1,W_temp_grow_sq,W_spi_sq,W_spei_sq,W_temp_x_subsidy,W_spi_x_subsidy,W_spei_x_subsidy
Smolensk,2017,7.645839438217961,13.152848933333331,443.7721269359561,0.5426383730301197,2.1210703652103144,26.011532868449027,21.258615317307317,4.752917551141714,7.593756940478375,172.9974350630878,0.2944564038847754,4.498939494173417,342.1257623431447,14.114855875754664,55.17229152096128,other,7.776952339642826,13.236088370000001,438.9642528177826,0.6227403999631713,2.25642753356169,25.28120511660639,20.572462927526406,4.708742189079984,7.722482651148919,176.25425436161476,0.624762931111399,6.013579170002961,334.26847977760565,15.947926677422492,57.44580848900398
Stavropol',2017,8.33134119836144,20.184357583333338,277.0126528688767,0.4793403076491956,0.6268808358346722,23.76778829800317,15.97633490274982,7.791453395253345,8.346614409553764,407.4082910518659,0.2297671305372255,0.3929795823367772,479.7375379718616,11.39285895490579,14.899570994193768,volga_dry,8.220289962348378,17.09526358571429,472.04343799847,0.4730995052821373,0.3964915905699341,25.75564608447721,19.833458759862495,5.922187324614713,8.169419083281857,302.80333335338344,0.3839830161052067,0.23960983138766564,439.0308123405965,12.263715333132208,10.213326165691521
Sverdlovsk,2017,7.712312646911189,11.130962583333334,458.9109573179113,1.017281100916119,2.135984304214701,25.99626539894605,20.17516518205085,5.821100216895204,7.47450744190034,123.89832803156668,1.0348608382811109,4.5624289478515605,289.36345746207155,26.44550948474745,55.5276148603485,other,7.517708325091414,12.49329960666667,374.53953230070033,0.6391067874159344,1.6073985652842193,25.945110890311046,19.184813718101644,6.760297172209396,7.324093096063591,157.82507375194157,0.552201790038451,3.1619908509241217,324.104266537507,16.5663946393283,41.6934584485267
Tambov,2017,8.254230407084378,15.067285,333.0513264050505,0.3505149913125311,2.03654989472534,26.041385831623963,19.058540705542256,6.982845126081705,8.052202451844607,227.023077271225,0.1228607591348237,4.147535473705793,392.37298212004026,9.127896128537945,53.03458157389574,black_soil,8.125782545342286,15.256713650000002,325.14155052737163,0.5221467315841765,2.0896845979156535,25.624430562173387,18.687521211551534,6.9369093506218515,7.939832056108722,233.92562765395004,0.4245550794789184,4.588089109150827,390.70767580173725,13.473587591271155,53.665743820791945
Tatarstan,2017,8.062619739955437,13.186672833333333,391.7941048202323,1.0256877243996947,2.596208976285661,26.343666704620084,19.00805162769557,7.335615076924514,7.855205229542381,173.88834041337134,1.052035307984224,6.7403010485462405,347.3853140642015,27.020375554605774,68.39366396681237,black_soil,7.603925080118794,13.24598435714286,383.15935679475433,0.9249055883892507,2.488818964979167,25.92808328424103,19.453449717745947,6.474633566495084,7.409670430946562,178.25762597731938,1.0323649080850357,6.68129895167633,343.33522918176965,24.00431013369379,64.5459784763235
Tomsk,2017,7.573175758139248,11.36599935,404.5660612388048,0.539070370476499,0.766511004030946,26.055984634269752,20.82755339518588,5.228431239083871,7.373747196557077,129.18594122420043,0.2905968643256698,0.5875391193005288,296.15230441672,14.04600928992576,19.972198943029007,risky_farming,7.5298568774876005,10.5767814375,324.31008785087107,0.401675785929974,0.8974422362234368,25.199938386110468,18.065643654393227,7.134294731717238,7.465896474536309,129.4658484190718,0.18275137456911572,1.1929516850794393,271.28400575503326,9.954031588155447,21.93477669910038
Tula,2017,8.060475324985488,13.850001166666669,358.53821768231626,0.3846658071270029,1.876391553233196,26.07037336856864,19.68897198872026,6.381401379848381,7.910260175475197,191.82253231666803,0.1479677831726685,3.5208452610448844,361.07470157011136,10.028381213922778,48.91822837841785,other,8.049193425022914,13.968011800000001,367.0957239387661,0.45124327540847214,2.079465228733981,25.582998303718032,19.94044496279607,5.64255334092196,7.855011091446445,195.70614495751244,0.3097555892527027,4.510733843340049,357.3788529303553,11.577306536062082,53.263727750598974
Tuva,2017,6.892866666488386,9.13821294,440.2397581608839,0.4818451417349691,-0.6931471054823033,26.35447762145595,24.393678859906885,1.960798761549064,6.906344509879119,83.50693573678346,0.2321747406135924,0.4804529098384953,240.8328284273292,12.698777004861514,-18.26752987981033,other,7.1080550910108755,8.169389772916666,433.702583693075,0.4442388937646758,0.47917639343927426,25.210252204232773,19.73858986877674,5.471662335456032,7.140755075863339,75.00535697824704,0.21185620631640084,0.9762206462179966,209.17980521137105,11.067874337353171,11.016461671309543
Tver',2017,7.257284329910389,12.093342866666667,497.8363743591861,0.9051266540721572,2.84395281751501,25.154082637932586,20.90044350554341,4.253639132389166,7.18349560542487,146.24894169075756,0.8192542599118585,8.088067628251565,304.19694583698583,22.76763065432646,71.53702419015377,other,7.529230791134132,12.119558555555557,501.3476568625565,0.9671587847732047,2.971355553839659,25.70049600295957,21.5899656135657,4.110530389393871,7.676674761617109,147.74775672901632,0.9926792934396347,9.046887291071718,311.7846144146052,24.810816907118447,76.29804366074515
Tyumen',2017,7.7446369709514835,12.34866065,327.8510845867491,0.2910510787310408,0.7667586992460289,26.08455800584833,19.552532349313115,6.532025656535208,7.52171258385348,152.4894198488584,0.0847107304305025,0.5879189028694622,322.10935501946165,7.591938745824562,20.000561766971853,other,7.551217779787924,12.38189973333333,364.0896068396202,0.6004583180385055,1.1573796353322598,25.814541981734237,19.382319603936942,6.4322223777972996,7.393016606462377,154.62850198090962,0.42768618132873293,1.758121380326582,319.3757921020115,15.524545565554185,29.891550359330296
Udmurt,2017,7.594234369537873,11.65404915,435.23839799290704,0.9667909618918152,2.5926446207420355,26.36517290983488,20.4961528711855,5.86902003864938,7.311581796684806,135.81686159061573,0.9346847639957012,6.721806129462613,307.26102093946423,25.48961087794329,68.35552371961704,other,7.617338763742864,11.7305106375,468.0351551979785,1.1181427448726888,2.6971903435137765,25.93272163918887,19.41197970187259,6.520741937316278,7.425115072469692,139.34546899553413,1.294606530957054,7.463218405785576,304.59170185724565,28.928878243121375,69.80234878664665
Ul'yanovsk,2017,7.878445494769165,14.050268833333334,377.2366137974877,1.120381970643283,2.8565576202290397,26.112337569685288,19.737404747274518,6.3749328224107735,7.664279159014855,197.41005428893808,1.255255760142526,8.159921437688592,366.8853627208283,29.255792224426635,74.59139686667754,black_soil,7.960590775175596,14.456044870000001,363.6391568104762,0.9338556337130783,2.53347904222198,25.974364189416633,19.01757406406371,6.956790125352922,7.761653330695255,210.35868924339223,0.9111206988821259,6.537273924587373,375.284069237231,24.296842037564524,65.86258520660448
Vladimir,2017,7.865331804461479,13.108930166666669,417.9532198278377,0.947884440381082,2.8168960681443265,24.65509147065113,20.208190433754044,4.446901036897085,7.68757225913831,171.84405011454336,0.898484912316557,7.934903458726966,323.2018723415447,23.370177581202533,69.45083022341589,other,7.784867564732086,12.897398908333333,426.4563212820719,0.8429637766425676,2.7367150791813026,25.690447605918546,20.832820624472944,4.857626981445604,7.681524362032484,167.04029212184113,0.7253689971690814,7.5584845182341205,331.3583493316951,21.633527927652747,70.28761756659446
Volgograd,2017,7.871363435895034,18.481712,221.86000791037452,0.3630630694593266,1.3815225104772717,24.712249890732902,17.03623485667622,7.676015034056689,7.762044708866218,341.573678450944,0.1318147924052278,1.9086044469554224,456.72468535255706,8.972105298575396,34.140529508587,volga_dry,8.04900795728469,18.972870683333333,202.56346888358522,0.15672440571639026,0.9569186775464135,25.454032023000444,19.224876067177583,6.229155955822863,7.931472652788771,364.54707612823717,0.15617670929619537,1.574802748419347,482.85240474840566,4.052622838564567,24.415219138073695
Vologda,2017,7.131123352626036,10.3893667,550.371919487831,1.1602025130017155,3.2564118648196256,24.766317109342364,20.053773435085944,4.712543674256421,7.555563938328282,107.93894042706889,1.346069871175496,10.604218233338033,257.3063502574418,28.733943348056396,80.64932888274777,risky_farming,7.456976072288201,11.48066747777778,512.9503604520869,1.0381336394843486,3.150736688039167,25.54140709259555,21.590097261997784,3.9513098305977623,7.487405354998651,132.02983291782564,1.1152614410081694,9.962635466743624,293.2737094126827,26.501865885180663,80.4805650658769
Voronezh,2017,8.245319843361745,16.49413095,296.23703245045465,0.2545968999214587,1.6848500186087294,24.817610400168512,17.513306984697653,7.304303415470858,8.117575521545355,272.0563557957479,0.0648195814496172,2.838719585205836,409.3449158064613,6.318486671341455,41.81395134454812,black_soil,8.215678089719109,16.67099765476191,265.9182610654216,0.1299756351246973,1.3231043409930987,25.444974107812598,18.19581749797836,7.2491566098342375,8.077768798541026,280.32186776180305,0.16587549851511849,2.0493573403232874,424.0234682604115,3.439142626381993,33.86030401217038
Yaroslavl',2017,7.410696444549773,11.88323955,485.9517630780185,0.931278174557903,3.0284925922889547,26.178586953158813,22.30200461427069,3.876582338888127,7.457403263881562,141.21138220268418,0.8672790384079,9.171767381549072,311.0864198448908,24.379546670243077,79.28165666423375,other,7.4792526018327035,12.075913305555556,467.7136235039104,0.9866846003729292,2.9564883726076268,25.09569689149117,20.735638419068817,4.360058472422349,7.504558595630756,146.76223955180404,0.9893349354595815,8.797095377508864,303.12064739808267,24.7429519813961,74.16987165685816
Zabaykal'ye,2017,6.754796225151789,10.518725728333331,451.4939107432233,0.4815807189902605,-0.0568024944280973,26.152611469335064,21.31567104909233,4.83694042024273,6.403769472929823,110.6435909479016,0.2319199889031762,0.003226523373254,275.0921471256001,12.594593434875312,-1.4855335672670988,other,6.939793958170937,8.842601050833332,426.0001404139633,0.4467025548615346,0.4100958835606091,25.44709752507511,20.931500124666208,4.515597400408901,7.078378920425257,84.45695050727537,0.2065213636496487,0.5899677695132365,222.9756090919767,11.357455213772722,10.741665512986248
Adygey,2018,8.23191916503303,19.088881,343.6342748633545,-0.6334306976441875,-2.368354882284412,26.19132597980306,21.199228113705264,4.992097866097797,8.36312857381202,364.385377832161,0.401234448718002,5.60910484844041,499.963104860669,-16.590389887612986,-62.03035475776913,other,8.565711571397415,20.78617275,221.35545360528664,-0.9772980132656184,-2.8365255938280503,22.920490463615963,15.127028616504695,7.793461847111267,8.655963670819224,432.0649775928426,0.9551114067329248,8.045877444441572,476.42927429144896,-22.400149793165436,-65.01455782313843
Altay,2018,6.8977768221688445,10.111811925000001,462.1046321487236,0.8302429424263489,1.8169233388625985,24.03728667877425,19.07449558896212,4.96279108981213,7.092240870802998,113.82559859158731,0.6921586021195139,3.358828091684991,235.52264371889817,19.838408121027307,43.142127630345726,black_soil,7.483069363452413,12.066841383333331,409.1853201113736,1.229958420669809,2.63417059695448,25.73390113744267,18.487291461437756,7.2466096760049155,7.470984215082778,145.6086609705259,1.5127977165765711,6.93885473385952,310.5269031999019,31.65162840068199,67.78748572118492
Amur,2018,7.475641363801241,11.466671316666668,495.7659920953653,0.323024342770049,0.5237385316222564,24.124463254608568,18.80541232167362,5.319050932934943,7.582326384521933,131.4845510844661,0.1043447260220221,0.2743020495058372,276.62729083159905,7.792788887500129,12.63491096114377,other,7.244599233395757,8.386482913333333,427.5795861590507,0.47021335780432505,0.25786890192893613,25.351770561381386,22.225892523023283,3.1258780383581013,6.864474541724444,74.1923075053675,0.2798268048969942,0.20536256749730175,211.82075467779518,11.987512689374855,6.142455421189993
Astrakhan',2018,7.71788073435959,21.770205833333332,78.15669025985649,-0.3759487351497719,-0.6386506113060677,24.306784788069187,21.550198423306917,2.7565863647622755,8.086867854223845,473.9418620257008,0.1413374514607133,0.4078746033216139,529.1637079828018,-9.138104996632327,-15.523542963785411,volga_dry,7.47401195064615,20.77739508333333,131.4339935671668,-0.23415378478003093,-0.8420160282045737,25.488389637964623,18.878334827175422,6.610054810789199,7.834416447093634,432.95292390727855,0.055561077750295146,0.7162152054409143,530.451055683288,-5.989217275130874,-21.527600896652192
Bashkortostan,2018,7.466218865547435,13.285549133333332,314.5442408246726,0.1095409584639146,0.956996419206529,26.2039047628384,18.73655769620885,7.467347066629555,7.6583794641051135,176.50581577421408,0.011999221581193,0.9158421463741186,348.1332642118769,2.870400843218455,25.077043027265265,black_soil,7.342952456951383,13.144630310555558,319.76862962298355,0.15740569333798896,0.9056681435481129,26.083595116491853,19.49713076901659,6.586464347475264,7.563099005308068,176.2918043680311,0.1542058333930009,1.1916362608030084,342.8497919063351,4.118131066781933,23.62507397898539
Belgorod,2018,8.430451235599191,17.723917833333335,289.944336847384,0.6787590132973845,-0.0380707267916391,24.46093545608692,17.856285918500827,6.604649537586096,8.47139098320043,314.1372633627514,0.460713798132439,0.0014493802384436,433.5436101501547,16.603080414504568,-0.9312455908166042,black_soil,8.267979698314154,17.550658616666666,266.62122001227556,0.1963190965705746,-0.6188933945925016,25.138537343381024,18.055577080189092,7.082960263191932,8.373073122174947,308.14477236947596,0.06027317421399445,0.6117506425416017,441.0871070294244,4.887864619557678,-15.711557534238692
Bryansk,2018,8.417745454893089,16.610276333333335,324.8460115305596,0.0783042063117276,-1.2568944971189489,24.5299283277834,18.60453948267034,5.925388845113058,8.378550483194841,275.9012798696935,0.0061315487261096,1.5797837768878953,407.44888796134353,1.9207965685906423,-30.83153192991317,other,8.00464178543871,16.08178135,303.79139697290987,-0.2378979433796889,-1.4215130304694752,25.55339037056954,20.216633593190096,5.336756777379446,7.974344253602917,259.2779811536243,0.12442819448417562,2.1045678231568807,410.84040410747673,-6.037703802467234,-36.280352509583444
Buryat,2018,7.068380577694331,8.7288985,512.5266506324748,0.7519376153258027,0.2460625014206835,25.810862178401017,21.694821358097155,4.116040820303861,6.3013869983678825,76.19366902330225,0.5654101773418548,0.0605467546054038,225.30039615275132,19.40815815592981,6.351085311441867,other,7.260658316735699,9.590803631666665,455.365057403476,0.7008739730077668,0.48852002112019466,25.714125983169534,21.19022633046546,4.5238996527040785,7.089584669946634,92.89493133790894,0.534260496407919,0.3861443486895844,246.29005598382548,18.12703873019177,12.712105691390237
Chechnya,2018,7.353972525630274,18.256201166666667,607.3989195564213,0.7673282269615095,-0.0356686096128713,26.38622631908236,21.239965160632966,5.14626115844939,7.844406327232688,333.2888810378014,0.5887926078918938,0.0012722497117154,481.71225571036206,20.24689625762658,-0.9411600057322194,other,7.883027098265349,18.352823066666666,416.48085061452457,0.38204365173014654,-0.5204207873142186,25.025453449350465,19.508936998071384,5.516516451279084,7.73703101419685,340.92057055668835,0.4178423248755926,0.8231390996692508,457.5705663640561,10.021865545822727,-12.33293719759404
Chelyabinsk,2018,7.192350010988627,13.079575666666663,300.2466738758668,0.5034556629225961,1.7103569735201392,26.1393662429375,18.90085790785632,7.23850833508118,7.403011240557848,171.07529962005873,0.2534676045288307,2.92532097686897,341.8918186532133,13.160011960214629,44.70764733700507,other,7.257526722138323,13.487459362500001,292.4177325273807,0.23899633378457247,1.2157650412984218,25.85628406289011,18.836326504365235,7.019957558524881,7.56333315595243,185.31693001881527,0.26415921263625136,2.126923368455472,348.6459776080569,6.138794211365642,31.329554455827406
Dagestan,2018,7.828513555461204,17.1264092,414.16620813274073,0.7438591821215059,0.0885932060573186,26.22859737497633,21.2646414742943,4.963955900682034,7.897950259481356,293.31389208584466,0.5533264828264757,0.0078487561595145,449.20169138589057,19.510382991544173,2.3236755318357263,other,7.691038563843374,20.452670722222223,297.2368777387878,0.05025921312152726,-0.8431384445893856,25.472848001834695,19.314562262483353,6.158285739351341,7.9910723279621205,420.80368121603726,0.26109552497527466,1.1050939859763,520.2724305987718,1.646876840387419,-20.842170559237267
Ingush,2018,7.627172938232639,16.726919499999997,653.4223877881702,0.7575930736101171,-0.0831202465558136,25.079974670405235,21.30627164747627,3.7737030229289674,6.981801584747753,279.7898359594802,0.5739472651820242,0.0069089753874992,419.51071737390737,19.000415096616184,-2.084653678217644,other,7.353972525630274,18.256201166666667,607.3989195564213,0.7673282269615095,-0.0356686096128713,26.38622631908236,21.239965160632966,5.14626115844939,7.844406327232688,333.2888810378014,0.5887926078918938,0.0012722497117154,481.71225571036206,20.24689625762658,-0.9411600057322194
Irkutsk,2018,7.592794356649065,9.881666616666664,367.8490213475079,0.4100344616136107,0.3092583428948878,25.04075396296272,18.959947007830205,6.080806955132515,7.621091118199726,97.64733512294444,0.1681282597107635,0.0956407226500919,247.4443824919722,10.267572069602307,7.744062075424446,risky_farming,7.152493303667063,7.533729711333334,421.83937386712364,0.60732939215329,0.38775923030781617,25.50550086728716,21.360774219148684,4.1447266481384775,6.743442809058428,61.79608619164043,0.43507457172253694,0.31495020274477337,193.71077617038654,15.643194375468275,9.75931673833578
Ivanovo,2018,7.514611904672465,14.856254333333332,330.3017792975399,-0.3192668899402968,-1.1181820021381443,24.99993195712913,20.87234606112723,4.127585896001903,7.604919806209704,220.70829281668543,0.1019313470121495,1.250330989905669,371.4053474711381,-7.981650524671655,-27.95447396914003,other,7.435066133330772,14.43594442222222,377.00938206492737,-0.0777397705379412,-0.7428202935161828,25.39397235848882,21.523481970911064,3.8704903875777594,7.442427336617753,209.2035375733746,0.15093605912173097,1.008669452050965,366.285949955764,-1.7767269983650245,-18.63166504513274
Kabardin-Balkar,2018,8.593184930294303,13.822983833333334,723.1735861992295,0.7476007551631287,-0.3044215494093887,26.240718735579797,20.897858306281083,5.3428604292987085,8.612914515079893,191.0748820565947,0.5589068891204804,0.0926724797448129,362.7250308569666,19.617581142742715,-7.988240255101176,other,8.255880733896634,16.66174158333333,465.79153024537254,0.08151918467470637,-1.252878028452437,25.050262968411594,18.808628160249253,6.241634808162338,8.390336138294877,298.25610630574704,0.19747498699368282,1.6682097545429584,411.55421416723493,2.6023138683316187,-30.982410053158436
Kalmyk,2018,7.525748364797642,21.8966705,102.4577577372794,-0.2612292870557443,-0.9270114027111244,26.264529383751896,20.74782375437351,5.516705629378385,7.797469458292235,479.4641789855702,0.0682407404156524,0.8593501407564466,575.1057457535833,-6.861064285772154,-24.34751822557939,volga_dry,7.841407592963626,20.086970073333333,195.68603264604582,-0.15153689408733875,-0.9293086810495655,24.986328609679198,18.707088539284776,6.2792400703944224,8.094303435053321,406.1620009415112,0.23619751212771475,1.3172069876192751,500.7956631708028,-3.5572378847743984,-23.017570108081518
Kaluga,2018,7.817121244164186,15.7054785,277.9313584839491,-0.5814444467793022,-1.8002403041242383,25.189173956704444,20.84417444286764,4.344999513836805,7.776366921602638,246.66205491396224,0.3380776446904888,3.24086515259333,395.6080300097816,-14.646105316083622,-45.34656618445595,other,8.031531891821407,15.9130766125,303.4910829278132,-0.3677512100008538,-1.582353067139031,25.565588522072684,20.08105199600503,5.484536526067652,8.012616950836223,253.46684646561175,0.26973420337231485,2.621654788638581,406.60070980071805,-9.567041500770742,-40.58477512125752
Karachay-Cherkess,2018,8.318366666691063,12.118342666666663,749.7291045680822,0.5183596698905961,-0.9390207354607129,26.33273763415335,21.661358448054923,4.671379186098426,8.449331078228315,146.85422898675375,0.2686967473690878,0.8817599416251779,319.10913800209954,13.649829187355408,-24.72698665991667,other,8.450763767597973,18.604765694444446,375.4609985757263,-0.19500618621455765,-1.5692274882272,24.309665833955197,17.326928265076454,6.982737568878742,8.533406461420185,357.5992810913925,0.5467571741572277,3.531069830549041,447.71786516026197,-3.742590033704963,-36.746877174879934
Khabarovsk,2018,7.549174704572378,8.754678783333333,506.3955497699152,0.3000293149481572,0.7633721349258336,23.901319711794358,21.59305080233201,2.308268909462343,7.58425606842734,76.6444005993468,0.0900175898282605,0.582737016381225,209.2483765745128,7.171096579486546,18.245601455937365,risky_farming,7.516010771622096,10.253369498333333,489.6041616985146,0.4294369639750719,0.3801614648448602,24.65420832360389,20.59915614957542,4.055052174028466,7.3084759239108905,115.64234099789283,0.21288386825442845,0.27941144103400756,248.66946420980184,10.432166306447636,8.905789168238849
Khakass,2018,7.094181731757448,10.07648698,488.0057747475385,0.5303021249990129,0.9746168549921452,26.37575502037296,21.96202382898372,4.413731191389235,6.995949423786015,101.53558985810952,0.2812203437784686,0.9498780140347802,265.7749520504577,13.98711893575716,25.706255405999176,other,7.254731472513043,6.267490049999999,410.16350499795294,0.5870492934879146,0.8412495396287112,24.781325092842486,20.01221148545421,4.769113607388282,7.203329745089132,43.42712000907208,0.4302499282040538,0.7404267865038914,158.5197986201543,15.008186116386767,21.131866786302204
Kirov,2018,7.553406365402917,12.297537516666669,401.4864478027904,0.2587146210613748,0.6694984223769713,25.318385694111303,19.618400419703487,5.699985274407816,7.4952111149432765,151.22942897382418,0.0669332551509307,0.4482281375652535,311.3537979347704,6.550236560737739,16.950619279339197,risky_farming,7.456699286082918,13.095692505,374.59336952586244,0.06630235132194807,0.24799462781868514,25.831256619447654,20.578312865370155,5.252943754077497,7.421319007831328,172.87462742393694,0.04421374008975588,0.3511866942595143,338.45873478191163,1.6659322284988254,6.583312834815996
Kostroma,2018,7.18031872168786,13.40040125,416.0916513409708,0.1967072470792397,0.0272203257254057,25.348238651289503,21.89752121316396,3.4507174381255465,7.051253760842007,179.57075366100156,0.038693741053493,0.0007409461325971,339.67656890803823,4.986182243402738,0.6899873126534195,other,7.473902648606292,13.580247083333333,406.0442013496473,0.06009055269768773,-0.3971982321093184,25.315805428706206,20.748358626749276,4.567446801956931,7.4104876795821975,185.50992243373295,0.054169877721346904,0.5893833408788448,343.95225462676996,1.5709865706471855,-10.035058469781333
Krasnodar,2018,8.565711571397415,20.78617275,221.35545360528664,-0.9772980132656184,-2.8365255938280503,22.920490463615963,15.127028616504695,7.793461847111267,8.655963670819224,432.0649775928426,0.9551114067329248,8.045877444441572,476.42927429144896,-22.400149793165436,-65.01455782313843,black_soil,8.19716349255669,18.27183483333333,354.76510371800356,-0.25839691566442535,-1.661710241011545,25.552018651782383,19.14308586515138,6.408932786631004,8.356948819426677,347.08804714648454,0.27834335183838416,3.022024024638863,464.7221984337744,-6.495414463637955,-42.48441023960468
Krasnoyarsk,2018,7.594333605591236,4.2313936666666665,330.93206710918525,0.2944351188151995,0.6603462544778523,23.208172563734408,16.35041878228982,6.857753781444588,7.513792823689877,17.904692362306776,0.0866920391917206,0.4360571758029285,98.20291440109288,6.833301046286794,15.325429825737672,other,7.229007162947326,8.951941793666666,403.5149634883056,0.5450775547108747,0.7308872622859657,26.04676336960123,21.94194692600034,4.104816443600891,7.0674908596415165,83.20942105272547,0.3362148554748757,0.8546807544540618,232.79360311836086,14.226595470105389,19.095850036282865
Kurgan,2018,7.372186098596347,12.996679433333334,311.1024245705251,0.7282483830635247,2.2809457468862977,25.43279604539388,18.484281813878592,6.948514231515288,7.529369213874996,168.91367629282968,0.5303457074346382,5.202713500238691,330.54189729533203,18.5213925968425,58.01082797116783,other,7.453509397609612,11.95847601111111,352.30989681268125,0.5875445825386643,1.7594139125764778,26.07339654968585,19.57014384043184,6.5032527092540136,7.6199869528068405,143.6437344741458,0.35172347232540024,3.1352730815921483,311.8386986019675,15.318476711364033,45.87935408393375
Kursk,2018,8.448864024900844,17.205471,266.9270881557247,0.0489013685467447,-1.0971418746437944,25.459464286393537,18.5830675882833,6.876396698110238,8.500826400988151,296.02823233184097,0.0023913438457445,1.2037202930968995,438.04207445507967,1.2450026460716148,-27.93264437460054,black_soil,8.301714732866836,17.334517808333334,277.9783789645792,0.1722032886363156,-0.7173210088745594,24.842005482296084,18.230720091258476,6.61128539103761,8.34795352001929,300.74614365845997,0.1886833871727689,0.914108748046243,430.5995421554626,4.1311012499068,-17.974326159211806
Leningrad,2018,8.048307185647763,13.903633,426.1554844017368,-0.1998876006739812,-1.6457030302652087,25.535450195050537,21.886013478735528,3.649436716315008,8.012245235579007,193.31101059868897,0.0399550529032009,2.7083384638240906,355.03552800176107,-5.104219871618597,-42.023767765180985,risky_farming,7.445099200463293,14.279188738888887,413.0968329101521,-0.15115807396691958,-1.319421827281021,25.45411222495941,22.029020807952612,3.4250914170068,7.3844154356968135,204.9893968637919,0.09357338843332222,2.2159592186894512,363.97400411651853,-3.952006993791727,-33.89145756170419
Lipetsk,2018,8.271566869247607,17.108030833333334,230.80781561154643,-0.4119868896582543,-1.433673897046441,25.559547744945508,18.93396839176785,6.62557935317766,8.296552770320146,292.6847189942841,0.1697331972502826,2.055420843072329,437.2735309065832,-10.530198576511747,-36.6440564222406,black_soil,8.128780136417621,16.934418126666667,246.69924992786093,-0.32016500564734907,-1.238342104149096,25.664317175614745,18.91563308595223,6.748684089662511,8.243820685528405,287.14681784664225,0.33347738766874624,2.0377433072091606,434.3481314834398,-8.415362018012813,-32.05806306160711
Mariy-El,2018,7.527242114548157,14.202253783333331,305.94343238861063,-0.2364947941101251,-0.1349983048475333,26.299214942456363,21.491112075770207,4.808102866686156,7.435538088058984,201.704012526206,0.0559297876411904,0.0182245423117075,373.50812491519736,-6.219627423074144,-3.550349436052528,other,7.681614184056447,13.385831316666668,339.34292417200675,0.04017525986757346,0.44130258467809386,25.831026199561343,19.329785687421108,6.5012405121402335,7.778915427449357,180.36486343337248,0.04937350389642175,0.2468213115866586,346.32766292743554,0.9257360616303556,11.282316197174435
Mordovia,2018,7.802596070798618,15.734011666666667,242.71371862705064,-0.5785532124782855,-1.2076129059461758,26.310514497728683,20.231531410593323,6.07898308713536,7.999149743616559,247.5591231268028,0.3347238196689441,1.4583289306077671,413.9699420632656,-15.222032684617432,-31.77291686954112,other,7.764290597304029,16.053433794444445,234.20984103770456,-0.5275457047244488,-1.0459552278349027,25.96410646058267,19.517169606756504,6.446936853826167,8.044699134852667,257.81770658620326,0.316349576642895,1.4344048880849392,416.7977592016588,-13.697975836139584,-27.13426467040396
Moskva,2018,7.898821789104367,15.593651333333334,300.78840259570944,-0.4559770751320913,-1.55868399495198,25.650519523147093,20.729976711410806,4.920542811736288,7.965602556946603,243.1619619055685,0.2079150930460168,2.429495796119464,399.98525796281535,-11.696048867783215,-39.981054242932665,other,7.685865638133728,15.464181304761905,317.96387920674147,-0.4239431395483384,-1.516654468592913,25.59879903533918,20.7215670150277,4.877232020311481,7.739177959278572,239.6410636171595,0.3221195777700213,2.5159592031834825,395.8728452971386,-10.82577942543666,-38.79236438428288
Novgorod,2018,7.553675623056841,14.65979325,434.7295393671269,-0.0538663698435734,-1.2668048789146789,25.71369842625576,23.420456848264863,2.293241577990893,7.515165547904749,214.90953813274555,0.0029015858001246,1.6047946012420342,376.95750262175983,-1.385103589474804,-32.5742386213215,risky_farming,7.486343313180324,14.192716804166665,411.1294268511712,-0.16665635407014295,-1.3809813759148315,25.33454277050855,21.380294169595892,3.954248600912652,7.476902581168773,202.2874837181427,0.08057001610229685,2.2899563139604338,359.8749899812652,-4.3159324785377216,-35.243951997680796
Novosibirsk,2018,7.483069363452413,12.066841383333331,409.1853201113736,1.229958420669809,2.63417059695448,25.73390113744267,18.487291461437756,7.2466096760049155,7.470984215082778,145.6086609705259,1.5127977165765711,6.93885473385952,310.5269031999019,31.65162840068199,67.78748572118492,other,7.310447136287412,10.864379272777779,430.1393576339375,0.9080657190597579,2.076444611254713,25.28879772138879,19.412497491786066,5.876300229602723,7.35181004305617,122.38616381631203,0.9053021694759408,4.7235595733377425,272.65255693292977,22.941138953248185,52.42672874792123
Omsk,2018,7.40120594128984,11.800969066666667,423.4803630243652,1.2862532651875624,2.940087881313164,25.77312185042672,18.19713625361719,7.575985596809527,7.390013500226264,139.26287091242355,1.6544474622056655,8.644116749844528,304.1478137083165,33.15076213418828,75.7752432160471,other,7.571326705343137,11.422845597777776,396.883111531571,0.844699773727307,2.0436164060203836,25.958147926298295,19.675728971434236,6.282418954864063,7.596265648057836,130.8066418890855,0.7890422553179748,4.401535285839546,296.4477137202698,21.884067767905428,52.9849109408156
