region,region_std,year,production,area_total,temp_annual_mean,prec_annual_sum,temp_grow_mean,prec_grow_sum,prec_winter_sum,temp_annual_lag1,prec_annual_lag1,temp_grow_lag1,prec_grow_lag1,ln_production,ln_area,temp_grow_sq,prec_grow_sq,agro_zone,production_used,area_used,yield_kg_ha,yield_t_ha,ln_yield,spi_grow_mean,spi_grow_min,temp_grow_z,spei_grow_mean,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10,ln_subsidy_main,subsidy_per_area,ln_subsidy_per_area,ln_yield_lag1,spi_sq,spei_sq,temp_x_subsidy,spi_x_subsidy,spei_x_subsidy,post2014,post2014_x_temp_grow_mean,post2014_x_spi_grow_mean,post2014_x_spei_grow_mean,region_match
Тамбовская область,Тамбовская область,2012,1866000.0,892.7559999999999,6.6732993333333335,653.0459733452078,17.185534666666666,313.65702451848136,300.7057105429685,5.88303075,637.2461973923009,16.184998083333333,337.6079566973012,14.439307660389426,6.79431330725847,295.34260177920174,98380.72902978722,black_soil,1866000.0,892.7559999999999,2090.156772959241,2.090156772959241,7.644994353130956,0.3575735674622107,-0.1628641312406787,0.9438236770701334,-0.5862501096079227,,,,,,,,,,,,,,7.689911872531192,0.1278588561476521,0.3436891910153014,,,,0,0.0,0.0,-0.0,Tambov
Тамбовская область,Тамбовская область,2013,2993400.0,993.231,7.243727391666666,625.217994611702,16.4042579,393.3236926463649,204.2717995428193,6.6732993333333335,653.0459733452078,17.185534666666666,313.65702451848136,14.911920423077184,6.900963265390174,269.09967724971244,154703.52719697214,black_soil,2993400.0,993.231,3013.8004150091974,3.013800415009197,8.01095715768701,0.5199045054410618,-0.7145265291263232,-0.026150467565775,0.5460549730068368,,,,,,,,,,,,,,7.644994353130956,0.2703006947779151,0.2981760335454972,,,,0,0.0,0.0,0.0,Tambov
Тамбовская область,Тамбовская область,2014,3120200.0,993.302,6.84206643375,459.386893881712,16.620191833333333,226.83893560958475,188.64484159116472,7.243727391666666,625.217994611702,16.4042579,393.3236926463649,14.953407660295284,6.901034746709668,276.2307765768,51455.90270848934,black_soil,3120200.0,993.302,3141.240025692085,3.1412400256920856,8.052372913585618,-0.6652684449549616,-1.6957367965457122,0.2419367727299921,-0.9072052176849538,,,,,,,,,,,,,,8.01095715768701,0.4425821038527928,0.8230213069948044,,,,1,16.620191833333333,-0.6652684449549616,-0.9072052176849538,Tambov
Тамбовская область,Тамбовская область,2015,3445600.0,1094.069,7.370856458333333,624.8941799063574,16.21548405,330.41514999569785,189.41923456419337,6.84206643375,459.386893881712,16.620191833333333,226.83893560958475,15.052608612722038,6.997659052291005,262.9419229758044,109174.1713466795,black_soil,3445600.0,1094.069,3149.3443283741703,3.14934432837417,8.054949560431034,0.5512085793531313,-0.5246800722639956,-0.2605178025431131,0.8117263818962444,,,,,,,,,,,,,,8.052372913585618,0.3038308979524972,0.6588997190663676,,,,1,16.21548405,0.5512085793531313,0.8117263818962444,Tambov
Тамбовская область,Тамбовская область,2016,3250400.0,1034.927,7.102602616666666,808.7141189239507,16.43901333333333,455.19564433399165,352.9007896280077,7.370856458333333,624.8941799063574,16.21548405,330.41514999569785,14.994288623655654,6.942086171811047,270.24115937351104,207203.07462063784,black_soil,3250400.0,1034.927,3140.70461008361,3.1407046100836102,8.052202451844607,1.9383939895864992,-0.066648184164666,0.0169992498676259,1.921394739718873,204000000221.0,7202.1287,209414912.2141,215782639.670886,43710223.334888,172080468.756286,33241437.66618,172462918.2453364,205317552.16289335,41862421.98771518,26.04138583187396,197115352.31083933,19.099299660062915,8.054949560431034,3.7573712588650654,3.691757745819357,428.0946889086537,50.4784657770075,50.03578175235222,1,16.43901333333333,1.9383939895864992,1.921394739718873,Tambov
Тамбовская область,Тамбовская область,2017,4143600.000000001,1077.981,6.802236835,679.1258936546859,15.067285,333.0513264050505,247.9504282761307,7.102602616666666,808.7141189239507,16.43901333333333,455.19564433399165,15.237075533166085,6.982845126081705,227.023077271225,110923.18602016348,black_soil,4143600.000000001,1077.981,3843.8525354342983,3.8438525354342983,8.254230407084378,0.3505149913125311,-0.1829076464177285,-1.6860349034128088,2.03654989472534,204000000170.0,6319.6592,3228665328.6621,1961738786.916846,1608433663.8561108,353312246.919746,1608430506.0834444,3234.7406628900003,1961738792.5382905,1608433663.398941,26.041385831623963,189242667.70008007,19.058540705542256,8.052202451844607,0.1228607591348237,4.147535473705793,392.37298212004026,9.127896128537945,53.03458157389574,1,15.067285,0.3505149913125311,2.03654989472534,Tambov
Тамбовская область,Тамбовская область,2018,3366200.0,1009.316,6.499022149999999,520.8724224200336,16.958270583333334,247.69151642399856,299.25122347295684,6.802236835,679.1258936546859,15.067285,333.0513264050505,15.029295069674204,6.917028152690252,287.5829411775487,61351.087308419934,black_soil,3366200.0,1009.316,3335.129929576069,3.335129929576069,8.11226691698395,-0.2855129654678056,-1.1441759295166067,0.6616697794465993,-0.9471827449144048,204000000204.0,5758887051.0,5950279000.0,7604492132.330001,10071788011.21,3920748353.33,7096648582.21,2990466112.18,7614302949.23,10065060609.32,26.041385831790627,202117077.5099176,19.12435767910037,8.254230407084378,0.0815176534502203,0.8971551522635867,441.6168673004885,-7.435153293725839,-24.66595131353054,1,16.958270583333334,-0.2855129654678056,-0.9471827449144048,Tambov
Тамбовская область,Тамбовская область,2019,3412500.0,1079.228,7.751336538333334,486.09854542535055,16.258521416666667,233.536889897614,199.4983704624049,6.499022149999999,520.8724224200336,16.958270583333334,247.69151642399856,15.042955718475351,6.984001249701528,264.3395186562087,54539.478943050286,black_soil,3412500.0,1079.228,3161.982454124615,3.161982454124615,8.058954468773823,-0.6243253284534777,-1.5103673742596528,-0.2070858630551533,-0.4172394653983243,204000000204.0,4369.3979,2770921633.7138143,104847649.85972668,95413658.0061738,9440102.37992668,95410893.63169724,36606.76867443,104847873.19813728,95414283.49837331,26.041385831790627,189024006.2377922,19.0573845820891,8.11226691698395,0.3897821157485427,0.1740887714858795,423.3944292658479,-16.25829676281642,-10.86549390268782,1,16.258521416666667,-0.6243253284534777,-0.4172394653983243,Tambov
Тамбовская область,Тамбовская область,2020,4920600.0,1113.693,8.189989344999999,535.727307388497,15.894964833333333,285.2712014301653,213.9883767542183,7.751336538333334,486.09854542535055,16.258521416666667,233.536889897614,15.408941032252558,7.015436799024179,252.64990705290336,81379.65836540995,black_soil,4920600.0,1113.693,4418.273258429388,4.418273258429388,8.393504233228379,0.190250553826311,-1.8195419292213928,-0.6584502207206876,0.8487007745469985,204000000238.0,4275.0646,4677045527.5474,500590799.3516475,455541661.123724,545644151.9118475,911072636.1896216,545643804.8631794,911072491.3609402,45058585.48585517,26.041385831957296,183174357.9586116,19.02594903293312,8.058954468773823,0.036195273231218,0.7202930047166752,413.9269120102261,4.954388076934524,22.10134432585939,1,15.894964833333333,0.190250553826311,0.8487007745469985,Tambov
Тамбовская область,Тамбовская область,2021,3553700.0,1023.565,7.050899816666667,644.7024515073606,17.058472766666664,368.13689718687874,225.06899242767207,8.189989344999999,535.727307388497,15.894964833333333,285.2712014301653,15.083499872203626,6.931046910656881,290.99149313110826,135524.77507038251,black_soil,3553700.0,1023.565,3471.885029284901,3.471885029284901,8.152452961546746,0.5199276150516902,-0.0312937730982849,0.7860732318672772,-0.266145616815587,68000000323.0,5247.96432,3301.8461100000004,4979.83632028,8256.37066927,3583.1018762800004,5055.8859675,3257.6379835600005,5012.78343066,7618.8135383,24.94277354687252,66434471.99054285,18.011726636215638,8.393504233228379,0.2703247248933385,0.0708334893501492,425.4856232744585,12.968436762999817,-6.638409850723894,1,17.058472766666664,0.5199276150516902,-0.266145616815587,Tambov
